"","2020","2027","2036","S1","S2","S3"
"zcta28",1.16167093175846,0.407236884177888,0.714346192607002,0.944076484849122,1.30758027929658,-0.025774063832975
"zcta29",0.0585865961510632,-0.358887701166306,-0.441047735236962,-0.169546272196839,-0.037702039499003,-0.397396226569701
"zcta30",-0.379119381180938,-0.190933211213673,0.112459144451304,-0.262130215966588,-0.367995927129939,0.0264628536096959
"zcta31",0.228309787419224,-0.141593716310271,0.042901863390428,0.360449034750154,-0.3946788338885,-0.540265942108659
"zcta32",-0.150701025791065,0.128784710279259,0.322287239213351,-0.0319730176665738,-0.197033001472353,-0.0904668266607292
"zcta33",0.0993315702054028,-0.00633006822451287,-0.0397838630640466,-0.44282293367221,0.143110624489707,-1.00775160453025
"zcta34",-7.79259615736325,-4.12354147434767,0,-11.6822781308854,-11.6860925499106,-33.1835273283539
"zcta35",0.456154091955465,-0.747888665730747,-0.126829189002303,-1.64770225761643,-0.439799446685815,-0.0181408340662548
"zcta36",0.091471439831968,0.797514232261061,0.308731937045963,-1.0065007455592,-0.717321110214718,-1.30246384270058
"zcta37",2.70901515212026,2.54161391509445,-1.28842677896127,9.09910745128496,-3.46505159653925,5.52314904985454
"zcta38",-2.92674137181968,-1.55740669318157,-6.71816065681587,-1.81118304004724,-0.834296263553038,-3.8951791177766
"zcta39",0.0436500797963293,0.0439451995930929,0.105850781653877,-0.224217910573311,0.0865250158370336,-1.68891798011973
"zcta40",0.232949833532103,-0.25807666877278,-0.393402344438708,0.257009541226699,-0.389079891005232,0.0139874226576376
"zcta41",0.397183993060839,-2.36133666230146,-0.487114047690173,0.305778594703939,-0.977721363573306,-4.07944123715697
"zcta42",-0.30766066508336,-1.34108815514239,-0.775065633989433,-0.865502474867336,-0.897034418763575,-0.581693188155811
"zcta43",-0.767605390467624,-0.546950616171775,-0.623569161408551,-1.44759836361537,-0.541285644004669,-0.341695312840745
"zcta44",-0.0534320911766641,0.203330355053627,-0.178465072730165,-0.245969330536406,-0.360679389806697,-0.316216958515409
"zcta45",-0.685214537942487,0.0370562740756923,-1.02258301860863,2.66227974009527,-4.03797250074968,-0.589459112501576
"zcta46",3.33804170235284,0.667123601900247,0.781423587756257,3.27154165910232,-2.95655173410264,-2.24302315978909
"zcta47",-3.80833580975476,-4.32355395245459,-7.52804353383318,-0.594698003286331,-16.6205051504264,-6.99770345538874
"zcta48",-0.708152433485468,-2.54181029972685,-2.7496466630938,-0.00116782946208394,-1.2909105604311,-0.311712706549483
"zcta49",-0.139672363136157,-0.195964718957905,-0.168041954527266,-0.0279252358953564,-0.328652331924889,-0.211276738531383
"zcta50",-0.319360301000232,-30.5308957154912,-3.37578745679802,-12.6937741736362,-3.30250380629025,2.77427876848935
"zcta51",-0.063781694915504,-0.0671522527014795,-0.431703414985303,-0.00910845028297588,-0.0787701391746221,-0.0113618943070571
"zcta52",-13.7052320244348,-1.50226582714547,-3.13853922609999,-1.04124856136911,0.902716494943712,-1.10436269238382
"zcta53",-10.4596791968807,-13.9464101214691,-25.4020911393668,-14.5278523696007,-22.9973160565922,-15.8725073184233
"zcta54",-0.727313813396231,-1.11598583944201,-0.878511798421905,-0.591790137901221,-0.72319088842954,-1.29490082224276
"zcta55",-4.52070859355435,-8.7613706557191,-6.75131738712957,-5.22352683345337,-8.87317163188468,-3.7930024996249
"zcta56",-0.0257107521135318,0.0489278548250892,-0.0299102977623805,-0.26080083569857,-0.110926628992544,-0.291511035930718
"zcta57",-2.57925978832342,-14.0547229918028,-6.39651685050778,-2.45679852865455,-3.57951207303412,-17.9195280810856
"zcta58",-0.391393225896287,-4.26719300570936,-9.53990593481642,-1.20882522727307,-2.85569089934609,-1.21424578190607
"zcta59",0.0149091430337038,0.0299319283019119,0.0241587135407811,0.00315246054919465,-0.0113411407237648,-0.0437350206143238
"zcta60",0.0179930635088942,-0.684418863920313,-0.331567857259428,0.0467100304622435,0.122273556708421,0.113627317288879
