"","2020","2027","2036","S1","S2","S3"
"zcta59",-0.00150517970481033,0.000666660579567541,0.00110018511822691,0.00122228887810222,0.00165054253546106,0.00145054567689494
"zcta60",-0.000105076572371542,0.000739952410373367,0.00176158291827061,0.00148223247488282,0.00225837581096684,-0.000767542592451808
"zcta61",-0.00970957751692645,0.00830800861406188,-0.00325555693454994,0.00471817284055234,-0.000332928314904687,0.00568696773832054
"zcta62",-0.30159850642711,0.150911704658856,0.0685733178287199,0.0552815141140348,0.166846062842089,0.158965857989414
"zcta63",-0.00584920398859575,0.0992871171511425,0.0374929271924649,0.142208776962217,0.0885525407584558,0.0682734326120398
"zcta64",-0.140996083890441,-0.0328121201197467,-0.00263675192149529,-0.00077290488745477,-0.019849752016974,-0.0224862831148915
"zcta65",-0.0618612857682666,0.0120210120142458,0.0238736129137505,0.0248485625949646,0.00103540576520992,0.010428699303748
"zcta66",-0.132557214183502,0.443736547665198,0.277685025404025,0.110277163269664,0.322630602840722,0.228159577686314
"zcta67",-0.125091865802468,0.00286372518297776,0.00156539722408855,0.00745945145741354,0.0177321187279086,0.0156277721517642
"zcta68",-0.0421320964889955,0.00766177368199704,0.00837455494733238,0.0156202775146218,-0.00235985477605109,0.00616560461106686
"zcta69",-0.451534652726043,-0.0525130726522666,-0.0543003234330129,-0.0475382115827541,-0.042515910276304,-0.0414151295069599
"zcta70",-0.861256993918096,0.0448465335676892,-0.0465333388931966,0.00775606161109236,-0.00684586889210117,0.0264088463231922
"zcta71",0.00304181134617674,0.0183497621754408,0.00242404852696605,0.0169268523003556,0.010356396696842,0.0193142977780461
"zcta72",-0.00751051120334139,0.000651138513802924,-0.00423922611334327,0.0015640131909491,0.0000962286690160667,-0.00382191104927089
"zcta73",-0.0955116962034245,-0.0014876693656051,0.00404274561807593,0.00274663851041031,0.00580092079469197,0.0118700140415277
"zcta74",-0.0304669415176207,-0.00463118267654833,0.000381293343657657,0.0036653755766153,-0.000783688650141915,-0.00206962091337519
"zcta75",-0.168848706807351,0.00474956222823489,0.000515141884247413,-0.0267542821837704,-0.0153535091825084,-0.00773266703715783
"zcta76",-0.369449719240335,0.065092044066024,0.060138035610048,0.0495949662026572,0.0732100238702789,0.0445162328185367
"zcta77",-0.0403311218649931,-0.018909241240892,-0.0135306022294986,-0.00281674202756355,-0.00811065854335731,0.00301068786708251
"zcta78",-0.0087922159510104,0.00153428433490665,0.00141481043550767,0.00230674562778405,0.00166550744516225,0.00178618227819816
"zcta79",-0.0292982302979443,-0.000440756861254318,0.000555147905508431,-0.00339698723272262,-0.00313124005884422,0.00132181932415332
"zcta80",-0.00872085344520633,-0.000423078548992128,-0.00165870391628368,-0.000380795385304021,0.000422343191696773,0.00137905173429757
"zcta81",-0.00875737990817614,-0.00036926135528923,-0.00318088334945683,-0.000960354132005628,-0.00436043049768125,-0.000477595325853191
"zcta82",-0.152603945563337,-0.00323260468772616,0.000030437333508831,0.00535854499621615,-0.00640865928929449,0.00395418645708335
"zcta83",-0.00195220053088535,0.00138002622131159,0.00172998924850311,0.00170761801217876,0.00165729360347107,0.000923019078932782
"zcta84",-0.36508628388339,-0.0184567987795447,-0.00531701151857353,-0.015214539695924,-0.0295129021425402,-0.0284110392815335
"zcta85",-0.0408553648577193,0.00747282742046493,-0.000849892293688949,0.00280782061343306,-0.000857867973737446,0.00454810658723203
"zcta86",-0.00178431922835546,0.000000248350022870112,-0.00158157636889546,0.000537696831743511,0.00111045853979403,0.000542576473858696
"zcta87",-0.0109037722300392,0.00163977839080802,0.00304066623330198,0.00618577480177876,0.0120897764581002,-0.00496039639926983
"zcta88",0.0182657908901145,0.108333612620146,0.0711992992146243,0.0822234033894882,0.118561904842562,0.0917998059151681
"zcta89",-0.0863858659465354,0.0122583899623977,-0.0190818595511078,-0.0363349349036153,-0.0142114524251807,-0.00934860745883647
