"","2020","2027","2036","S1","S2","S3"
"zcta32",-41.84250322444,29.1883930739883,12.7061496148681,-2.47097192712081,-12.0059214409461,6.24421845077333
"zcta33",153.550427658081,75.1411292681009,23.6403134400148,172.759422932701,116.660111214999,130.101327302282
"zcta34",-113.124064747664,-24.3145853031111,122.104337230685,44.3876997243015,90.4906058181123,-52.7108076254184
"zcta35",-234.660782652178,31.4062085411841,8.58690018950634,15.1331919795728,32.1689796459012,8.67206609791041
"zcta36",-92.6870863054722,29.1930339528991,-0.323446792319399,10.1346691202821,7.35704609518199,26.1881711351584
"zcta37",-39.1383673662959,51.248776144349,36.0885654221918,35.5061624627595,56.4613860043274,44.880733866558
"zcta38",-18.4561445012541,22.4630109751461,10.4883560443609,11.7576315815641,28.0593309311078,23.7156701979121
"zcta39",-126.523666968314,18.0571983170207,-25.4184625715611,29.9206121415971,-20.5655347694355,-14.6462763169751
"zcta40",-14.0669012927541,-23.2600025130287,1.63242267640974,-30.5043576182288,-30.355910911452,-0.713280115924771
"zcta41",-61.7834666491991,154.05312166579,120.93962320205,-98.1254597847767,-36.2921150852343,197.267400817474
"zcta42",-20.5090860425783,4.64839879020307,9.93046666210741,14.7773046139655,4.26322696811299,-9.59614913737721
"zcta43",-50.692110596422,6.01788116361407,-2.72822757240459,-8.63299091379072,-8.74051841134207,1.26838407152162
"zcta44",15.8590526451883,199.137556481224,52.042672081299,200.699863023236,201.576492533783,60.064609793909
"zcta45",-38.5594261036025,-13.4325466151109,-17.606176673282,-27.6975801517115,-13.9623406680628,3.49108173169652
"zcta46",-15.9954766694508,19.6282339415511,16.88101485488,-5.09069946664337,6.13555006899463,14.8768855071937
"zcta47",-2.68282402665985,3.68316755023335,10.6939413017237,10.2600251114964,10.045433768722,7.81587151452728
"zcta48",-37.9976711987628,20.4509000780847,0.0136252477245588,23.1249057549704,27.3345729125264,13.1816872933921
"zcta49",-36.5856623963876,35.0282360488625,39.3476329507072,35.3689687969002,37.8150080543909,25.5392188817633
"zcta50",-139.332836580549,3.42430105417757,-3.16011947691671,-14.1457913194961,2.3414327532529,10.2768413056248
"zcta51",-33.0754937603245,62.933979677647,-9.41406401141048,47.5143481397543,43.4292581713407,24.9606414661604
"zcta52",-92.8899021039389,-28.6748921678424,-92.3487926734017,16.5356156814724,-42.0116058577521,38.2688983123996
"zcta53",-0.672762964669044,35.7564421992048,32.0635951784035,38.5486590073794,38.1089611866847,28.1909795674804
"zcta54",-38.5160913568116,23.0388559927603,12.2781906058381,15.0036458074946,23.7956447805193,16.4535209595646
"zcta55",-18.7813524191492,9.81908013159084,10.0658196524837,-5.53148528132654,7.154700990972,6.77245154943552
"zcta56",-109.315737177333,30.7325371563765,5.23468830701226,-24.8790318416873,20.8807336925887,-2.76294463012111
"zcta57",-22.3127233015538,20.2533223384947,19.7482572917868,11.3316804296635,22.4496998851272,25.6372896296707
"zcta58",-25.1319667967516,23.0837346325887,14.2367817128211,5.07476849829439,16.6505844822582,14.880482774946
"zcta59",-119.115789201112,54.9366768657861,86.9761312033825,95.3832826552512,129.483669773052,114.157345142687
"zcta60",-6.26801453081361,25.1471412542234,61.9318950644713,51.4081102000856,80.5227152134011,-31.7258513352511
