"","2020","2027","2036","S1","S2","S3"
"zcta50",-0.0979633446119793,-3.50431227628976,-0.0723574518958146,-0.929436545989951,-0.297493127445297,0.240564016702291
"zcta51",-0.00258767111812981,-0.00319673695807762,-0.0374375005966587,-0.00104599407063339,-0.00603700141286013,-0.00239715079363791
"zcta52",-0.519971666586123,-0.0309636943035872,-0.0603404372447798,-0.0408704674595704,0.00601926844707657,-0.0316906162464426
"zcta53",-0.446755988133754,-0.410458043929038,-1.16362080705133,-0.436784082913033,-0.837023782013223,-0.620230082554127
"zcta54",-0.0444915745123666,-0.0542995423906955,-0.0444807233150883,-0.0451774189844904,-0.0284025859972859,-0.0543574267505438
"zcta55",-0.559538018161548,-0.985312689742713,-0.678558923404901,-0.409596907460314,-0.938515515609804,-0.458632102547369
"zcta56",-0.00166985236827277,0.000568329218148054,-0.00140644578566608,-0.0109921051153871,-0.0147880302291479,-0.02559183000935
"zcta57",-0.31355103364857,-1.58070791731906,-0.389145570499954,-0.206553663229145,-0.282967962590761,-1.73460699043397
"zcta58",0.0624049406708849,0.0591494231450374,-0.471891389614323,0.239773223157942,0.0487994587635286,0.213376821009332
"zcta59",0.000398716986747044,0.000973238220769496,0.00089678075917875,0.000461580806964657,-0.000526274775181633,-0.00140011664115679
"zcta60",0.000363458288161805,-0.0378458532449685,-0.00730030539992668,0.00113542721031387,0.00243000303060967,0.00225661921115611
"zcta61",-0.00300887696885313,-0.00659691884084444,-0.00131934374946664,-0.00526122005025812,-0.00165149813304983,-0.000593642255188338
"zcta62",-1.50844954994074,-1.78544661331405,-1.81902404684878,-0.302071197660832,-0.412499677893008,-1.35834274107988
"zcta63",-0.0193989726218037,-0.0258206846304738,-0.140981877055319,-0.0454660840421688,-0.022687869485284,-0.0307705405670263
"zcta64",-0.0446450552324191,0.00190117560687033,0.0126247052736992,-0.142073910917559,-0.0102218834011811,-0.193108254994655
"zcta65",0.00990310551598019,-0.00276944149092445,-0.113472854525324,-0.0489816731572468,0.0282285716757733,-0.235440641274827
"zcta66",-0.732029234413949,-1.53476152366719,-3.45993526751128,-1.62450320169845,-3.02669909886074,-1.68701009900079
"zcta67",0.238448043234224,0.196595393516683,0.125552084318223,0.130063950466344,0.128047626404908,0.0769563849004441
"zcta68",-0.111444899469346,-0.0797151741210558,-0.054035129116368,0.00610418641155413,0.00716514989989284,-0.0151063677132471
"zcta69",0.207695385231371,0.0348596093845729,0.0684922424433622,-0.00867709273742515,-0.0278269878369267,-0.0305628131293925
"zcta70",1.94555061188638,2.05898024979518,1.62768223230393,2.04100881764461,2.13628573932749,1.99822803595498
"zcta71",0.000342851313857893,0.000434694767813973,0.000434703265262132,0.00043471157445214,0.000380622896754216,-0.0144937849664112
"zcta72",-0.0153538875743994,-0.00133172327470991,-0.0157208518504004,-0.000349644334534621,-0.00236919658720881,-0.00309229327766286
"zcta73",-0.000311257404121933,0.000011555589631155,-0.00118386134617453,-0.0145762415949856,-0.0000635922988203421,0.000633435770241694
"zcta74",-0.000232581561901906,-0.00501454546237716,-0.01262873518017,-0.11063544341502,0.000241842863593606,-0.0029837758720022
"zcta75",0.0947873327661688,0.111631805196605,0.09415212693643,-0.240053108981374,0.076977320814296,0.0578396614415898
"zcta76",0.132018482514925,0.0317276050932275,-0.0671802031490608,0.0757285563804627,0.0398663339377705,0.0767285951860176
"zcta77",-0.048032953877269,-0.000933311450206633,-0.00279559547652855,-0.00426544374574061,-0.00223299402780072,0
"zcta78",0.00443838529828857,0.0044900162969402,0.00396572670838323,0.00396656678941281,0.00430026189807947,0.00417322937247891
"zcta79",-0.00223593858161208,-0.000512305927723299,-0.000990661630816201,-0.000398844610136938,-0.000275488454727122,-0.0028496671237107
"zcta80",-0.00404765110312538,-0.00080132430219255,-0.00065466962251366,-0.00184809052997817,0.000528908086071477,-0.0000231992433232458
"zcta81",0,0,0,0,0,0
"zcta82",0.192195941049122,0.24618146996887,0.212977961232658,0.187578013833491,0.162844316412495,0.107826104733242
"zcta83",0,-0.000373376384476612,-0.000245981449906652,0,0,0
"zcta84",-0.0777243162799365,-0.111818790302716,-0.0121845899966193,-0.0868383847585453,-0.3942140984547,-0.0502367626837645
"zcta85",0.000285259955659843,0.000249336585671444,0.000320918553794596,-0.0212895917593906,0.000543351435128516,-0.0217994206460525
"zcta86",0,-0.00236866522764421,-0.000787095983786632,-0.000277041029330126,0,-0.00000783087224476174
"zcta87",-0.0190191369381055,0.0000000212561136075408,-0.000649434027080662,-0.0458068979109028,-0.0276183245305431,-0.00162316541794924
"zcta88",-0.27169323441683,-0.165544645726454,-0.136966541679378,-0.0325641331345328,-0.169755569010338,-0.144591597485559
"zcta89",0.329109017065791,0.256751563737576,0.115045293194117,0.347455613477527,0.283212607043779,0.159398975645804
"zcta90",-0.354559440191882,-0.385376067833205,-0.612890946451067,0.246395164038675,-0.0891982196675756,-0.0739727318651119
"zcta91",-0.223427983322649,-0.391185466790962,-0.301013284808955,-0.256447609775343,-0.293579154882366,-0.245775639326789
"zcta92",1.7889520698164,1.72897155814075,-0.00326021298258325,1.28047602683549,0.394969439205445,1.38791211506436
"zcta93",-0.192581328043377,0.652707847273692,0.702796544158459,-0.170051008266025,-0.349731556040559,-0.180919778782857
"zcta94",-0.0344060319805839,-0.0111497902121684,-0.13284316134207,-0.122937045719887,-0.621312248522062,-0.118894647878549
"zcta95",-0.15177097787154,-0.117959898248376,0.601005306593701,0.149429655069311,0.107403387404494,0.186097720785256
"zcta96",0.285503656089067,0.292521188125984,-0.00768848273192157,0.0913018880269418,0.0716660099601478,0.0582773638470952
"zcta97",0.0578702912524669,-0.276712976953235,-0.95223868911748,-0.978808036973522,-0.879635070973492,-1.14590726026903
"zcta98",0.902986475395191,-0.169917899450494,-0.214157361487924,-0.110514142473139,0.784144202842793,-0.0390496795308769
"zcta99",-0.255734929124322,-1.10900089184462,-1.22557188713684,-1.27116871462982,-1.28577299842508,-1.07213797219669
"zcta100",0.288570633964011,0.427849833889275,-0.0937703224108276,-0.0555737947589183,0.35646792500709,0.0259856705479605
"zcta101",0.603270742557024,-0.00429236438748496,-0.660825266331634,-0.866626188640783,-0.738315869833726,-1.02701216398234
"zcta102",-0.33154590717931,-0.181488712920159,-0.4989173917874,0.00754800638259217,-0.53967385447647,-0.352117330942773
"zcta103",-0.699950283276799,-0.365184716330676,-0.966293490599764,-0.677001058621213,-0.514324234734885,-2.27155965266811
"zcta104",3.1264312991217,3.14599742309912,3.31302058040428,3.08035792971091,3.58537691629716,3.04680688334706
"zcta105",-4.0594235393672,-3.28328006250771,-3.80241637760919,-3.91453302103247,-4.32759290280285,-3.95416789145042
"zcta106",0.473748172782912,2.46426839744059,2.47684196441417,0.876753100852929,0.0695907896792335,0.168030512275928
"zcta107",-0.36289781962515,-0.0568907923578399,-0.388537762558879,-0.570048868539735,-0.156531660041757,-0.149353883302378
"zcta108",3.65597409263846,3.56206919177506,3.40189711973006,3.87169293387571,3.60786584651896,3.30682503409243
