"","male","female","",""
"ageCat5","0.664191578218008","0.785861222611232","",""
"ageCat6","0.64929987478027","0.778580221471112","",""
"ageCat7","0.440966190350003","0.722357048528734","",""
"ageCat8","0.532847830140258","0.506724945292327","",""
"","","","",""
"ageCat1","0.48555560714505","0.376871322626046","relative.cycle.time",""
"ageCat2","4.52134490056729","1.34566986515946","",""
"ageCat3","2.12753024049604","1","",""
"ageCat4","1.36844286519708","0.872893725845395","",""
"ageCat5","0.911332792502178","0.381071919667048","",""
"ageCat6","1.07339973336458","0.321199161928776","",""
"ageCat7","0.703488321273498","0.199334662796618","",""
"ageCat8","0.500179204493399","0.425140033954009","",""
"","","","",""
"ageCat1","0.999832420383594","1.00097639197091","relative.walk.speed",""
"ageCat2","1.00005832877981","0.999915799141997","",""
"ageCat3","0.999924192247594","1","",""
"ageCat4","0.999944696807978","0.999809644663367","",""
"ageCat5","0.999999677338141","0.999840950960266","",""
"ageCat6","0.999786478028602","0.9998405200821","",""
"ageCat7","0.999933253050806","0.999765085474669","",""
"ageCat8","1.00076912133045","0.999565188915446","",""
"","","","",""
"ageCat1","0.998228248885242","1.00009360980737","relative.cycle.speed",""
"ageCat2","0.999792166271768","0.999594289758358","",""
"ageCat3","0.999815993366852","1","",""
"ageCat4","1.00003605823344","0.999756900891493","",""
"ageCat5","1.00012897957349","1.0003274081371","",""
"ageCat6","0.999889517610964","0.999778154075792","",""
"ageCat7","0.999865436852917","0.999772407335212","",""
"ageCat8","0.999093325479896","0.999404884775774","",""
"","","","",""
"ageCat1","0.159357940720473","0.275730902021343","relative.walk.time","zcta5"
"ageCat2","1.02374574375345","1.25696564995166","",""
"ageCat3","0.738739425438112","1","",""
"ageCat4","0.750680297411207","1.05569900898805","",""
"ageCat5","0.730723138094639","1.10641227244479","",""
"ageCat6","0.739284951175108","0.776296740184279","",""
"ageCat7","0.523691983100079","0.64017402289833","",""
"ageCat8","0.482226699910879","0.621809098177495","",""
"","","","",""
"ageCat1","0.248058980238196","0.150275081628367","relative.cycle.time",""
"ageCat2","1.78404155870596","0.831573366051373","",""
"ageCat3","2.82489193611088","1","",""
"ageCat4","1.63225142379192","0.5570893286998","",""
"ageCat5","1.13221980778855","0.864232284617077","",""
"ageCat6","0.93901488034731","0.27448494026166","",""
"ageCat7","0.695561583286016","0.607780265704346","",""
"ageCat8","0.517624435597219","0.06834830285912","",""
"","","","",""
"ageCat1","1.00060632534163","0.999164038232422","relative.walk.speed",""
"ageCat2","1.00029308634305","1.00012154872974","",""
"ageCat3","1.00029219639487","1","",""
"ageCat4","1.00016416477875","1.00002279969628","",""
"ageCat5","1.0001221137713","1.00016397535699","",""
"ageCat6","1.00043389852621","1.00038241892315","",""
"ageCat7","1.00046244981717","0.999976223100495","",""
"ageCat8","0.999997257089435","1.00009556233514","",""
"","","","",""
"ageCat1","0.99995069646484","1.00070256928849","relative.cycle.speed",""
"ageCat2","1.00027490449946","1.00006744247977","",""
"ageCat3","1.00008606203552","1","",""
"ageCat4","1.00006286391428","1.00020770817052","",""
"ageCat5","0.99989440453894","1.0000915271288","",""
"ageCat6","0.999883595704314","1.00062569665717","",""
"ageCat7","1.00018622731599","1.00019918674054","",""
"ageCat8","0.999514559588544","0.999688141802949","",""
"","","","",""
"ageCat1","0","0","relative.walk.time","zcta6"
"ageCat2","7.3258035172832","0","",""
"ageCat3","16.1194695017182","1","",""
"ageCat4","1.44392108069677","0","",""
"ageCat5","0.823883161512028","0.418440305952777","",""
"ageCat6","4.87757731958763","0","",""
"ageCat7","4.29381443298969","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","0","0","",""
"ageCat3","0","1","",""
"ageCat4","0","0","",""
"ageCat5","0","0","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.walk.speed",""
"ageCat2","1.00301218360833","0","",""
"ageCat3","1.00328449341212","1","",""
"ageCat4","1.00301594140457","0","",""
"ageCat5","1.00914506250524","1.00484389237926","",""
"ageCat6","1.00212271671298","0","",""
"ageCat7","1.01188061431469","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","0","0","",""
"ageCat3","0","1","",""
"ageCat4","0","0","",""
"ageCat5","0","0","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","11.9677419354839","relative.walk.time","zcta7"
"ageCat2","0","13.4444444444444","",""
"ageCat3","128.178082191781","1","",""
"ageCat4","191.59649122807","247.024096385542","",""
"ageCat5","116.639534883721","214.397727272727","",""
"ageCat6","193.806451612903","0","",""
"ageCat7","0","31.4545454545454","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","13.6428571428571","0","",""
"ageCat3","0","1","",""
"ageCat4","0","0","",""
"ageCat5","9.46511627906977","0","",""
"ageCat6","5.03225806451613","0","",""
"ageCat7","110.769230769231","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","307.277628032345","relative.walk.speed",""
"ageCat2","0","297.520661157025","",""
"ageCat3","300.73741583841","1","",""
"ageCat4","301.071330464243","300.248744086231","",""
"ageCat5","299.671019838501","300.842741294323","",""
"ageCat6","299.600532623169","0","",""
"ageCat7","0","294.797687861272","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","1005.23560209424","0","",""
"ageCat3","0","1","",""
"ageCat4","0","0","",""
"ageCat5","1002.457002457","0","",""
"ageCat6","1000","0","",""
"ageCat7","1000","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.337244922722773","0.37211761212909","relative.walk.time","zcta8"
"ageCat2","1.96923652519518","2.33220140329693","",""
"ageCat3","0.958353670648138","1","",""
"ageCat4","0.798069303520987","0.846739518415344","",""
"ageCat5","0.801853319298655","0.851931396548049","",""
"ageCat6","0.532934076525356","0.823620538904721","",""
"ageCat7","0.651308609403962","0.726153979822713","",""
"ageCat8","0.672191253854228","0.752812580456115","",""
"","","","",""
"ageCat1","0.381498092686376","0.249227489597526","relative.cycle.time",""
"ageCat2","1.56781990489297","0.86429623508668","",""
"ageCat3","1.54541307959606","1","",""
"ageCat4","1.37450432729116","0.489403926287301","",""
"ageCat5","0.95574293528542","0.403527749477499","",""
"ageCat6","0.720308414482472","0.285796400533866","",""
"ageCat7","0.613282424759259","0.295219634556701","",""
"ageCat8","0.67495710175504","0.280637779616892","",""
"","","","",""
"ageCat1","0.999864544647575","0.999971243091033","relative.walk.speed",""
"ageCat2","1.00026391165929","1.00012107498045","",""
"ageCat3","1.00010867140837","1","",""
"ageCat4","1.00009637017229","1.00018497807235","",""
"ageCat5","0.999980080137632","1.00010071149379","",""
"ageCat6","1.00022002643182","1.00024883152641","",""
"ageCat7","1.00008637108292","1.0002146408865","",""
"ageCat8","1.00031224551214","1.00038482851222","",""
"","","","",""
"ageCat1","0.999432714667532","0.999918916110615","relative.cycle.speed",""
"ageCat2","0.999975857481882","0.999902956084528","",""
"ageCat3","0.999987186974067","1","",""
"ageCat4","0.999942422795622","1.00008874938009","",""
"ageCat5","1.00001884004819","0.999965128004192","",""
"ageCat6","1.00008625498674","1.00017466387988","",""
"ageCat7","0.999986079181648","1.00033754949462","",""
"ageCat8","1.00000305950024","1.00023254999758","",""
"","","","",""
"ageCat1","0.386281843855981","0.307267407959739","relative.walk.time","zcta9"
"ageCat2","2.37422229917946","2.25261965552585","",""
"ageCat3","0.896260071481071","1","",""
"ageCat4","0.850099956308451","0.961260619549717","",""
"ageCat5","0.896968779407377","0.884686027187212","",""
"ageCat6","0.631726120348515","0.817159456233203","",""
"ageCat7","0.670162268040547","0.764924826440234","",""
"ageCat8","0.573191925214838","0.838543337178901","",""
"","","","",""
"ageCat1","0.336886416221252","0.206097967890134","relative.cycle.time",""
"ageCat2","2.69817715618614","1.67912301931014","",""
"ageCat3","2.13210443370698","1","",""
"ageCat4","1.4356779631314","0.678983422172902","",""
"ageCat5","1.94360119296527","0.605722809866393","",""
"ageCat6","1.0210487361334","0.457504123829869","",""
"ageCat7","1.53684369537214","0.628603416855751","",""
"ageCat8","0.998927481068887","0.277112367573396","",""
"","","","",""
"ageCat1","0.999405039546377","1.00031871598177","relative.walk.speed",""
"ageCat2","1.00008998202389","1.00000530285489","",""
"ageCat3","0.999909255433297","1","",""
"ageCat4","1.00018595851968","1.00018745677477","",""
"ageCat5","1.00034229119","0.999980414421717","",""
"ageCat6","1.00016067348893","1.00019211814418","",""
"ageCat7","0.999959397790672","0.999939369719675","",""
"ageCat8","1.00037585120778","1.00013100220983","",""
"","","","",""
"ageCat1","0.99991015032428","1.00001978623381","relative.cycle.speed",""
"ageCat2","1.00011352767967","1.00015829565299","",""
"ageCat3","1.00010021210483","1","",""
"ageCat4","1.00001592120738","1.00013125564776","",""
"ageCat5","1.0001603524591","1.00013570983174","",""
"ageCat6","1.00017385764066","0.99999662331473","",""
"ageCat7","1.00000102357638","1.00013819638297","",""
"ageCat8","0.999990109782663","1.00124507392439","",""
"","","","",""
"ageCat1","0.282755960188257","0","relative.walk.time","zcta10"
"ageCat2","7.49245840788963","3.97831145257635","",""
"ageCat3","4.54437724476412","1","",""
"ageCat4","2.17076125617015","3.57453479319076","",""
"ageCat5","0.731218679207223","2.6721353300108","",""
"ageCat6","1.83596944680194","0.882093395571329","",""
"ageCat7","4.10008046116371","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","1.81989528795812","0","relative.cycle.time",""
"ageCat2","4.40156350857061","0.967208597409755","",""
"ageCat3","0","1","",""
"ageCat4","5.27029295391871","0.243455497382199","",""
"ageCat5","0.82120103450451","0","",""
"ageCat6","2.01332698714898","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.995492654846508","0","relative.walk.speed",""
"ageCat2","0.999482955687854","0.998836882907436","",""
"ageCat3","1.00071336570014","1","",""
"ageCat4","1.00280248577662","0.998929169051318","",""
"ageCat5","0.998223512980041","1.00139730596788","",""
"ageCat6","1.00131504997869","1.00671973941962","",""
"ageCat7","0.998818958317652","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","1.00115074798619","0","relative.cycle.speed",""
"ageCat2","0.999560052793665","1","",""
"ageCat3","0","1","",""
"ageCat4","1","0.994134897360704","",""
"ageCat5","0.99965433805738","0","",""
"ageCat6","1","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.153300106155596","0.0952605119641874","relative.walk.time","zcta11"
"ageCat2","0.59473341059456","0.24209804788292","",""
"ageCat3","0.546779176121195","1","",""
"ageCat4","1.18082444113034","1.09173739758881","",""
"ageCat5","1.23987799739363","2.05925594401269","",""
"ageCat6","1.29474199592602","1.40746218370815","",""
"ageCat7","0.0387019961186158","0.595578940318624","",""
"ageCat8","0.0808809300132648","0","",""
"","","","",""
"ageCat1","0.0850990420141207","0","relative.cycle.time",""
"ageCat2","1.18230570440352","0","",""
"ageCat3","0.815257414489068","1","",""
"ageCat4","0.0509326696956552","0","",""
"ageCat5","0.0592495026260244","0","",""
"ageCat6","0.0341130618073539","0.0230293092144961","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.995235184559294","1.00797840755735","relative.walk.speed",""
"ageCat2","1.00210963904024","0.99847077518298","",""
"ageCat3","1.00204561746575","1","",""
"ageCat4","1.00066019034462","1.00043714413575","",""
"ageCat5","0.999454345113449","0.99989057397537","",""
"ageCat6","1.00035575610127","1.00023101277754","",""
"ageCat7","0.987865671556563","0.998890810326938","",""
"ageCat8","0.995898527272842","0","",""
"","","","",""
"ageCat1","1.00457878370662","0","relative.cycle.speed",""
"ageCat2","1.00013193703642","0","",""
"ageCat3","1.00011422988692","1","",""
"ageCat4","0.999840204538191","0","",""
"ageCat5","1.00104920115795","0","",""
"ageCat6","0.995888266970846","1.00237144556234","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.0688896688896689","0","relative.walk.time","zcta12"
"ageCat2","0","0.821553842243497","",""
"ageCat3","0.0401327643432907","1","",""
"ageCat4","0.476776027364263","0.263494013494013","",""
"ageCat5","0.483765398051112","1.87210987210987","",""
"ageCat6","0.691832328195965","0.698328432754662","",""
"ageCat7","0","0","",""
"ageCat8","0.872096890278708","0.0584645251311918","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","14.4543334628838","0","",""
"ageCat3","7.94571972098922","1","",""
"ageCat4","5.18029766123317","0","",""
"ageCat5","4.65711826899434","0","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","1.017569577407","0","relative.walk.speed",""
"ageCat2","0","1.00286524400118","",""
"ageCat3","0.990034249833508","1","",""
"ageCat4","1.00033126869298","1.00276735415988","",""
"ageCat5","1.00159618827562","1.00280091882428","",""
"ageCat6","1.00439464761575","1.00306659243059","",""
"ageCat7","0","0","",""
"ageCat8","1.00204581866118","1.00430586527264","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","1.01219512195122","0","",""
"ageCat3","1.01219512195122","1","",""
"ageCat4","1.01283212328662","0","",""
"ageCat5","1.01403882891288","0","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.249346141911827","0.439620779228971","relative.walk.time","zcta13"
"ageCat2","0.651838438620267","0.875313338733948","",""
"ageCat3","0.704427367393585","1","",""
"ageCat4","0.62935475391698","0.834886257192212","",""
"ageCat5","0.62181250581846","0.834632300221002","",""
"ageCat6","0.606509405292773","0.795879348350026","",""
"ageCat7","0.61979597863154","0.761873642877561","",""
"ageCat8","0.703476803745678","0.73287327553482","",""
"","","","",""
"ageCat1","0.192223398109361","0.0932042080795231","relative.cycle.time",""
"ageCat2","0.754210501301774","0.529429882003506","",""
"ageCat3","1.30556102192117","1","",""
"ageCat4","0.781886169322555","0.53074546989003","",""
"ageCat5","0.63620921856517","0.498356731808425","",""
"ageCat6","0.50711497636146","0.394458069305284","",""
"ageCat7","0.382369879933058","0.264477055175587","",""
"ageCat8","0.386954136825941","0.206129258046859","",""
"","","","",""
"ageCat1","0.999654104987355","1.00040509347869","relative.walk.speed",""
"ageCat2","0.999851205791519","1.00036957201243","",""
"ageCat3","0.9999429718759","1","",""
"ageCat4","1.00023648117996","0.999949917569564","",""
"ageCat5","1.00008178565835","1.00002915081496","",""
"ageCat6","0.999736653232557","0.999841173511427","",""
"ageCat7","0.999986743010214","1.00001523621659","",""
"ageCat8","0.999773325483899","1.00017493069903","",""
"","","","",""
"ageCat1","1.00024779162254","0.999794684252535","relative.cycle.speed",""
"ageCat2","1.00002864837772","1.00020646610854","",""
"ageCat3","1.00003758606739","1","",""
"ageCat4","0.999945949286868","1.00002669048327","",""
"ageCat5","1.0000813278274","1.00007549689038","",""
"ageCat6","1.0000047259306","0.999950349347676","",""
"ageCat7","0.999992189990626","1.00000099812274","",""
"ageCat8","0.99994299597423","1.00030977132546","",""
"","","","",""
"ageCat1","0.370478763237864","0.493926960131445","relative.walk.time","zcta14"
"ageCat2","0.795584510227608","1.16150747360958","",""
"ageCat3","0.733423414766764","1","",""
"ageCat4","0.683503833349686","0.960696878383073","",""
"ageCat5","0.664744500910066","0.785187766534788","",""
"ageCat6","0.647354173800698","0.864408029117056","",""
"ageCat7","0.816182897715488","0.860830524678624","",""
"ageCat8","0.710001640338195","0.600977781106458","",""
"","","","",""
"ageCat1","0.213283641312513","0.110302235599728","relative.cycle.time",""
"ageCat2","0.782719477566537","0.519984502405967","",""
"ageCat3","1.33392748806655","1","",""
"ageCat4","0.551943916149163","0.324007680347236","",""
"ageCat5","0.354867125768316","0.256718689662111","",""
"ageCat6","0.263733353550189","0.214785952912676","",""
"ageCat7","0.299670236760994","0.165484585930091","",""
"ageCat8","0.274761038144165","0.106423951926502","",""
"","","","",""
"ageCat1","0.999836759795492","0.999749263893875","relative.walk.speed",""
"ageCat2","1.00012102427976","1.00039097460324","",""
"ageCat3","1.00004478103604","1","",""
"ageCat4","1.00000018374851","1.00006383391357","",""
"ageCat5","0.999969941575994","1.00014131537299","",""
"ageCat6","1.00016565448359","0.999949482533135","",""
"ageCat7","0.999899650031145","1.00012196295731","",""
"ageCat8","1.00038368787366","1.00053864546489","",""
"","","","",""
"ageCat1","0.999907983278269","0.999958597811666","relative.cycle.speed",""
"ageCat2","0.999950583920835","0.999985401564815","",""
"ageCat3","0.999986323522372","1","",""
"ageCat4","0.999954949724683","0.99997311823005","",""
"ageCat5","0.999914905170805","1.00001202240134","",""
"ageCat6","1.00002683393362","1.00006083195923","",""
"ageCat7","1.00014701051036","0.999854347944234","",""
"ageCat8","1.00002999041843","0.999953278356882","",""
"","","","",""
"ageCat1","0","0.257737052018772","relative.walk.time","zcta15"
"ageCat2","0.976256354159964","1.42902347987319","",""
"ageCat3","0.452842990244669","1","",""
"ageCat4","0.753796766974812","0.51367247094574","",""
"ageCat5","0.802685369881818","0.559303348132896","",""
"ageCat6","0.310307416652021","0.511465252009618","",""
"ageCat7","0.267803670426952","0.457855564849967","",""
"ageCat8","0.605802572407038","0.415874854327978","",""
"","","","",""
"ageCat1","1.26802059496568","0","relative.cycle.time",""
"ageCat2","2.00010896807236","1.81140486121254","",""
"ageCat3","0.714364336818932","1","",""
"ageCat4","1.07013588722208","0","",""
"ageCat5","0.0644800406814137","0.371014492753623","",""
"ageCat6","0.562625469145501","0","",""
"ageCat7","0","0","",""
"ageCat8","0.164081701839139","0","",""
"","","","",""
"ageCat1","0","0.998444515651133","relative.walk.speed",""
"ageCat2","1.00083269981829","1.00009993279518","",""
"ageCat3","1.00043417753582","1","",""
"ageCat4","1.00096676676555","1.00016002731825","",""
"ageCat5","1.00071813030973","1.00032474400249","",""
"ageCat6","1.00094771273663","1.00057561025228","",""
"ageCat7","1.0009389188141","1.00121534466355","",""
"ageCat8","1.00183569302189","1.00066174067557","",""
"","","","",""
"ageCat1","1","0","relative.cycle.speed",""
"ageCat2","1.00027240533914","1.00013140604468","",""
"ageCat3","1","1","",""
"ageCat4","0.999767684980834","0","",""
"ageCat5","0.998422712933754","1","",""
"ageCat6","0.999851610031162","0","",""
"ageCat7","0","0","",""
"ageCat8","1","0","",""
"","","","",""
"ageCat1","0","0","relative.walk.time","zcta16"
"ageCat2","0.0876677472913864","0","",""
"ageCat3","0.271417984598202","1","",""
"ageCat4","0.752517485986408","0.736318010943435","",""
"ageCat5","1.07153132595863","0.0346795606507215","",""
"ageCat6","0.360759737861777","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","0.111249574346305","0.517418780259032","",""
"ageCat3","0.882165664528024","1","",""
"ageCat4","1.04400018475182","0.09282841643595","",""
"ageCat5","0","0.0601431988642625","",""
"ageCat6","0","0","",""
"ageCat7","1.49362606232295","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.walk.speed",""
"ageCat2","0.982249443315646","0","",""
"ageCat3","0.992897188305687","1","",""
"ageCat4","0.996983184965381","0.998387843186314","",""
"ageCat5","0.998783210159291","0.999760296901218","",""
"ageCat6","1.00318262817319","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","0.997160497947468","0.999569098184056","",""
"ageCat3","0.99988205031248","1","",""
"ageCat4","1.00038721006668","0.998502322198802","",""
"ageCat5","0","0.998572518823953","",""
"ageCat6","0","0","",""
"ageCat7","0.999569098184056","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.478663612427792","0.341073066721083","relative.walk.time","zcta17"
"ageCat2","1.80730131174506","2.34851263910262","",""
"ageCat3","0.97619420294948","1","",""
"ageCat4","0.736631253370429","0.718766663070027","",""
"ageCat5","0.769900257096496","0.853643443893926","",""
"ageCat6","0.753124727268363","0.603291478009161","",""
"ageCat7","0.776907880321536","0.745924493948519","",""
"ageCat8","0.52987654619792","0.688530333236784","",""
"","","","",""
"ageCat1","0.700957321018528","0.237870361039886","relative.cycle.time",""
"ageCat2","3.06024599303979","1.41941989660175","",""
"ageCat3","2.8304102665957","1","",""
"ageCat4","2.04686760133704","0.551582311925648","",""
"ageCat5","1.60502283699744","0.646318931956082","",""
"ageCat6","1.06858134893498","0.847897222812417","",""
"ageCat7","1.20135312427567","0.447985326774727","",""
"ageCat8","1.89911311452058","0.572965635763659","",""
"","","","",""
"ageCat1","1.00024765416008","0.999371943320965","relative.walk.speed",""
"ageCat2","1.00017802861063","1.0001101395385","",""
"ageCat3","1.00014972353199","1","",""
"ageCat4","1.00031607869637","1.00009044592973","",""
"ageCat5","1.00017583087559","1.0002295223866","",""
"ageCat6","1.00025821984127","1.00019942179449","",""
"ageCat7","1.00012549247204","1.00025979492974","",""
"ageCat8","0.999918055872485","1.00007329137041","",""
"","","","",""
"ageCat1","1.00020641101434","0.999735151320246","relative.cycle.speed",""
"ageCat2","0.999954628590418","0.999859445721371","",""
"ageCat3","0.999962933309611","1","",""
"ageCat4","0.9998892730238","1.00009224443509","",""
"ageCat5","0.999931429483855","0.99984267055564","",""
"ageCat6","0.999677259294796","0.99992620102686","",""
"ageCat7","0.999865885871992","1.00005885301544","",""
"ageCat8","0.999910773123219","0.999776546928751","",""
"","","","",""
"ageCat1","0.155502017192467","0.437695239552167","relative.walk.time","zcta18"
"ageCat2","0.873591690532588","2.33772928823156","",""
"ageCat3","1.31781714967368","1","",""
"ageCat4","1.35860920137886","0.541574680646414","",""
"ageCat5","0.710415254783707","0.411592082143586","",""
"ageCat6","0.39935759721271","0.849079394571709","",""
"ageCat7","0.0667391241550638","0.0840985903287307","",""
"ageCat8","0.373800419722003","0","",""
"","","","",""
"ageCat1","0.630859616573902","0","relative.cycle.time",""
"ageCat2","5.96151927437642","6.08565079365079","",""
"ageCat3","2.91641775819154","1","",""
"ageCat4","5.4745443856555","0","",""
"ageCat5","1.13425971071022","0","",""
"ageCat6","0","1.82500424412189","",""
"ageCat7","0","0.0277883597883598","",""
"ageCat8","0.436022646850672","0.842866647657067","",""
"","","","",""
"ageCat1","1.00082595586349","0.999224160276681","relative.walk.speed",""
"ageCat2","0.999565152400944","0.999411667492262","",""
"ageCat3","0.999902386264472","1","",""
"ageCat4","0.998576160311717","1.00018847304164","",""
"ageCat5","0.999301861894221","0.999515086169496","",""
"ageCat6","0.997500093044758","0.999612802252472","",""
"ageCat7","1.00284008448549","0.995031136767425","",""
"ageCat8","1.00011013462429","0","",""
"","","","",""
"ageCat1","1","0","relative.cycle.speed",""
"ageCat2","1.0003841721091","1.00013171759747","",""
"ageCat3","1.00007065639794","1","",""
"ageCat4","0.999916569330886","0","",""
"ageCat5","1","0","",""
"ageCat6","0","0.999882560187904","",""
"ageCat7","0","0.980769230769231","",""
"ageCat8","0.997658079625293","0.997722095671982","",""
"","","","",""
"ageCat1","0.314864022276377","0.324903499409012","relative.walk.time","zcta19"
"ageCat2","2.0495244063755","2.08083144974599","",""
"ageCat3","0.911568979979256","1","",""
