"","walk","cycle",""
"zcta107","42.441167917014","5.81920409990429",""
"zcta108","46.4271605551417","7.54380321717297",""
"zcta109","36.7101646778648","5.40190874312787",""
"zcta110","39.0990512773387","5.24566439992648",""
"zcta111","32.547246799431","3.601106685633",""
"zcta112","23.7243809767214","2.57699678401806",""
"zcta113","16.1977922077922","1.31636363636364",""
"zcta114","34.7867542459587","4.07568303662779",""
"zcta115","30.727007552488","3.97970476637878",""
"zcta116","45.8671094707931","7.17219677276963",""
"zcta117","40.8536620853081","6.09460639810426",""
"zcta118","41.1211863955244","3.75077044667436",""
"zcta119","24.586846473029","3.94255878284924",""
"zcta120","39.2638105602786","4.824222831097",""
"zcta121","37.7925997340426","3.68342730496454",""
"zcta122","35.2153889083777","3.42533437509966",""
"zcta123","29.9861391786505","2.57977441809442",""
"zcta124","31.3651418412891","4.25204856645737",""
"zcta125","33.9976857469052","3.03905553938797",""
"zcta126","32.273696369637","1.69424642464246",""
"zcta127","1.90725118483412","0.776303317535545",""
"zcta128","11.2538003273322","1.25459247135843",""
"zcta129","2.23984392419175","0.548372352285396",""
"zcta130","1.54786790266512","0.851193511008111",""
"zcta131","2.76173174872666","2.26614601018676",""
"zcta132","0","0",""
"zcta133","5.13080865603645","1.98615034168565",""
"zcta134","8.10033250207814","0.581413133832086",""
"zcta135","1.47509578544061","0.145363984674329",""
"zcta136","37.2820642201835","0.605275229357798",""
"zcta137","29.609634513689","1.77884998995917",""
"zcta138","7.54406950672646","1.55239910313901",""
"zcta139","0.893132530120482","0",""
"zcta140","25.2092526571904","2.24268382635421",""
"zcta141","5.32046666666667","0.70245",""
"zcta142","3.3852","4.3596",""
"zcta143","2.4750916496945","0.0568839103869654",""
"zcta144","0.835594405594406","1.44503496503496",""
"zcta145","21.4123780344096","2.3124581663917",""
"zcta146","46.5130608842605","4.21952703937152",""
"zcta147","32.3731789525654","3.56034180243819",""
"zcta148","0","0",""
"zcta149","3.31860110803324","0",""
"zcta150","0","0",""
"zcta151","2.7062508406187","0.185003362474781",""
