"","walk","cycle",""
"zcta63","8.59384836852207","0.382687140115163",""
"zcta64","8.49232420659614","1.30331985065339",""
"zcta65","20.2847630004602","1.58619420156466",""
"zcta66","50.3293753105847","6.61173161338413",""
"zcta67","26.7780061983471","1.46054752066116",""
"zcta68","10.3464495053201","0.893065148403958",""
"zcta69","38.4497742209031","6.84575365698537",""
"zcta70","47.7431102961355","10.5456939350847",""
"zcta71","12.9366666666667","0",""
"zcta72","32.590594795539","0",""
"zcta73","1.07034579439252","0",""
"zcta74","24.8658691756272","1.5179211469534",""
"zcta75","10.2986425815503","1.44002104524728",""
"zcta76","11.2431083711875","1.85369024443002",""
"zcta77","1.70470588235294","0",""
"zcta78","1.43652173913043","1.59478260869565",""
"zcta79","1.68239543726236","0",""
"zcta80","3.18557003257329","0",""
"zcta81","0","0",""
"zcta82","11.8006986899563","1.1745269286754",""
"zcta83","2.52","0",""
"zcta84","10.3749728009853","2.21572308323925",""
"zcta85","2.23363636363636","0",""
"zcta86","3.1325","0",""
"zcta87","17.262","0",""
"zcta88","22.7617775315141","2.33563596065937",""
"zcta89","15.5843738765728","2.12448771719593",""
"zcta90","21.7063845533518","2.31718342639568",""
"zcta91","35.7498825363504","2.72414811842065",""
"zcta92","38.6187590550701","3.42235424196672",""
"zcta93","20.8824581625855","2.08458606698024",""
"zcta94","22.8230614886731","2.35649676375405",""
"zcta95","42.6555524475524","15.5668275626812",""
"zcta96","137.839674765323","21.9297631143015",""
"zcta97","176.798215941379","32.098339315089",""
"zcta98","49.0700281782917","6.4860689453268",""
"zcta99","135.371663681948","16.8602137058262",""
"zcta100","80.3254143027247","7.5140099460671",""
"zcta101","90.655682230655","9.84380630259033",""
"zcta102","61.4743803607029","7.12100792804488",""
"zcta103","53.4516109716052","6.08343442147962",""
"zcta104","36.8615450284128","5.20111896718779",""
"zcta105","39.2379080983908","4.72627066251589",""
"zcta106","40.9557345504525","4.56124128004979",""
"zcta107","41.2697241659061","5.31066997938005",""
"zcta108","46.2706179293795","7.4788732716261",""
"zcta109","38.6098115486833","5.30982725295965",""
"zcta110","39.5197237227331","4.80198094923921",""
"zcta111","34.5410194583963","3.72643479329844",""
"zcta112","25.5206385356993","2.75797457035071",""
"zcta113","17.5707176141659","2.05322460391426",""
"zcta114","34.9241559686562","3.37238975491831",""
"zcta115","26.737416906569","3.50900968332897",""
"zcta116","39.495554161974","6.60162460325586",""
"zcta117","40.4800542133797","5.24506105584504",""
"zcta118","39.3705414847162","3.3773056768559",""
"zcta119","20.4857729138167","2.04953488372093",""
"zcta120","40.3848925339367","4.20430052790347",""
"zcta121","38.4942209605361","4.06913440059568",""
"zcta122","33.3859365984999","3.45474389383935",""
"zcta123","30.4180021334003","2.6459461211855",""
"zcta124","31.4169835369092","3.8202389803505",""
"zcta125","37.3487593479859","3.11192384718737",""
"zcta126","23.317264957265","0.713504273504274",""
"zcta127","5.46318181818182","0",""
"zcta128","7.31225490196078","1.50646405228758",""
"zcta129","3.69489594742607","2.38751369112815",""
"zcta130","2.07623406720742","1.41865585168019",""
"zcta131","4.65657167530225","1.5059067357513",""
"zcta132","0","0",""
"zcta133","1.48460796139928","1.70229191797346",""
"zcta134","6.70397117694155","0.573899119295436",""
"zcta135","2.85123404255319","11.1308936170213",""
"zcta136","35.300890052356","0.934188481675393",""
"zcta137","33.2383306605575","1.55455059182894",""
"zcta138","16.1725986078886","0.376798143851508",""
"zcta139","1.76786206896552","3.37737931034483",""
"zcta140","24.9848025237913","2.42959807578346",""
"zcta141","3.65963121783877","0.454519725557461",""
"zcta142","2.61244019138756","0.711387559808612",""
"zcta143","5.90468817204301","0.18952688172043",""
"zcta144","2.35048192771084","1.96674698795181",""
"zcta145","18.8157579499846","2.28218585983328",""
"zcta146","45.249781239642","4.39192741133576",""
"zcta147","33.9370404214649","3.22289640542683",""
"zcta148","0.619393939393939","0",""
"zcta149","2.00892908827786","0",""
"zcta150","5.07988372093023","0",""
"zcta151","2.19327965823201","0",""
