"","male","female","",""
"ageCat2","1.77020834149558","1.5638161110935","",""
"ageCat3","5.27274980812897","1","",""
"ageCat4","0.639633390398332","0.990231205315256","",""
"ageCat5","1.04932726521124","1.11792754017335","",""
"ageCat6","0.881849165799929","0.838625805497431","",""
"ageCat7","0.479859323421373","0.725581905412153","",""
"ageCat8","0.327602424596347","0.625572410326536","",""
"","","","",""
"ageCat1","2.28901990251045","3.88023508847032","relative.cycle.time",""
"ageCat2","8.4899666965877","4.62279743395804","",""
"ageCat3","3.42060089502272","1","",""
"ageCat4","4.79919337223453","0.263034476617344","",""
"ageCat5","1.47564435140096","0.258565398942562","",""
"ageCat6","3.18960014663626","0.866716858251619","",""
"ageCat7","0.865689362849932","0.168789932738041","",""
"ageCat8","0.488455589924878","1.12406519925923","",""
"","","","",""
"ageCat1","1.00099430342058","1.0012275029825","relative.walk.speed",""
"ageCat2","1.00054539967216","1.00082910115626","",""
"ageCat3","1.00068470638964","1","",""
"ageCat4","1.00099341773596","1.00061250781561","",""
"ageCat5","1.00065168665009","1.0008318333932","",""
"ageCat6","1.00065537414878","1.00008047027445","",""
"ageCat7","1.00087157426151","1.00071547372882","",""
"ageCat8","1.00089347207052","1.00014374476042","",""
"","","","",""
"ageCat1","1.00040984656369","1.00029598770988","relative.cycle.speed",""
"ageCat2","1.00048037326395","1.00128244326675","",""
"ageCat3","1.00081394612572","1","",""
"ageCat4","1.00126317952745","1.0007215007215","",""
"ageCat5","1.00119730972717","1.00179696713818","",""
"ageCat6","1.00125344986356","1.00046001091206","",""
"ageCat7","1.00185458734095","1.0007215007215","",""
"ageCat8","1.0007215007215","1.00095433494689","",""
"","","","",""
"ageCat1","0.267096995709514","0.24837818721936","relative.walk.time","zcta4"
"ageCat2","1.80109963511372","1.59115339837556","",""
"ageCat3","0.801852861087269","1","",""
"ageCat4","0.736021075460343","0.848120542282689","",""
"ageCat5","0.731856649382964","0.871106991647333","",""
"ageCat6","0.531771579455102","0.772380302015495","",""
"ageCat7","0.545956130146116","0.644746379781206","",""
"ageCat8","0.416179530724872","0.761573198026785","",""
"","","","",""
"ageCat1","2.54895959553754","1.29310296800791","relative.cycle.time",""
"ageCat2","15.1937361696","7.60776404694288","",""
"ageCat3","8.85669137321955","1","",""
"ageCat4","4.94437804289002","2.39134117932471","",""
"ageCat5","5.06158413270916","2.44300529232025","",""
"ageCat6","3.24231137422439","1.56985559302284","",""
"ageCat7","3.12744191222926","1.69670167532246","",""
"ageCat8","1.53492974206949","1.64277842578269","",""
"","","","",""
"ageCat1","0.999996724254374","0.998814223157518","relative.walk.speed",""
"ageCat2","1.00022537213089","1.00015913745591","",""
"ageCat3","1.00003405375847","1","",""
"ageCat4","1.00024076463094","1.00022709744947","",""
"ageCat5","1.00026265784926","1.00010215990573","",""
"ageCat6","1.00017110535006","0.999984844892007","",""
"ageCat7","0.999464409486285","0.99975770874939","",""
"ageCat8","0.999094333775172","0.999800697294929","",""
"","","","",""
"ageCat1","1.0008788225649","1.00111267275709","relative.cycle.speed",""
"ageCat2","1.00111866862856","1.00092943289313","",""
"ageCat3","1.00110075489096","1","",""
"ageCat4","1.00127148839092","1.00090991576007","",""
"ageCat5","1.00130106936728","1.00107651584172","",""
"ageCat6","1.00164096440498","1.0009479076694","",""
"ageCat7","1.00111267275709","1.00101949399008","",""
"ageCat8","1.00211478754463","1.0015070911137","",""
"","","","",""
"ageCat1","0.347867355940055","0.279478676415017","relative.walk.time","zcta5"
"ageCat2","1.10311818282056","1.13432787481364","",""
"ageCat3","0.953376779263502","1","",""
"ageCat4","0.941899528344548","1.11709227560442","",""
"ageCat5","0.800036304119908","1.15920093527561","",""
"ageCat6","0.711756587546977","0.899063617635347","",""
"ageCat7","0.657318958036856","0.836268613503039","",""
"ageCat8","0.706721288717738","0.633363743049109","",""
"","","","",""
"ageCat1","0.365222378410767","0.264320232845833","relative.cycle.time",""
"ageCat2","1.43312230741674","0.620762175544248","",""
"ageCat3","1.84391968103791","1","",""
"ageCat4","2.21702986819514","0.727892311864649","",""
"ageCat5","0.925379206999512","0.400126092729428","",""
"ageCat6","1.02784772703124","0.254215028452167","",""
"ageCat7","0.579176650292901","0.442483874763198","",""
"ageCat8","0.491257779452735","0.146747659050451","",""
"","","","",""
"ageCat1","0.999556860224448","1.00030339825812","relative.walk.speed",""
"ageCat2","0.999691606525615","0.999570568941149","",""
"ageCat3","0.999848818130397","1","",""
"ageCat4","0.999651921463646","0.999790551955113","",""
"ageCat5","0.999674924679591","0.999757012594831","",""
"ageCat6","0.999909394663495","0.999939736467829","",""
"ageCat7","0.999831853315578","0.999710299851441","",""
"ageCat8","0.999548086710113","0.999885961054193","",""
"","","","",""
"ageCat1","0.999469649418873","0.999082287562368","relative.cycle.speed",""
"ageCat2","1.00005846604709","0.99983590719216","",""
"ageCat3","0.999947474527999","1","",""
"ageCat4","0.999864986385714","0.999720610426056","",""
"ageCat5","0.999924344339287","0.999988239209803","",""
"ageCat6","0.999859114763292","0.999654432449018","",""
"ageCat7","1.00011360915279","1.00005338325002","",""
"ageCat8","0.999711952666234","1.00008137169366","",""
"","","","",""
"ageCat1","0","0","relative.walk.time","zcta6"
"ageCat2","0","62","",""
"ageCat3","324.842105263158","1","",""
"ageCat4","0","309.125","",""
"ageCat5","246.6","2762.37037037037","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","0","0","",""
"ageCat3","0","1","",""
"ageCat4","0","0","",""
"ageCat5","0","110.444444444444","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.walk.speed",""
"ageCat2","0","296.774193548387","",""
"ageCat3","297.47245625405","1","",""
"ageCat4","0","299.636069551152","",""
"ageCat5","300.892133008921","300.064356966642","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","0","0","",""
"ageCat3","0","1","",""
"ageCat4","0","0","",""
"ageCat5","0","1000","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.walk.time","zcta7"
"ageCat2","0.365937908885453","1.21640929477536","",""
"ageCat3","1.52542054553536","1","",""
"ageCat4","1.66114042430948","0.65504936362555","",""
"ageCat5","1.72986936656428","0.730379005150029","",""
"ageCat6","1.12531986470371","0.278566562496621","",""
"ageCat7","3.01371476150827","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","0","0","",""
"ageCat3","107.947368421053","1","",""
"ageCat4","10.4339622641509","0","",""
"ageCat5","22.8","0","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.walk.speed",""
"ageCat2","1.00281759510706","1.00179082728731","",""
"ageCat3","1.00322195704057","1","",""
"ageCat4","1.00507074938895","1.00194675208338","",""
"ageCat5","1.00332259120218","1.00297183937489","",""
"ageCat6","1.00136757264678","1.00201471040153","",""
"ageCat7","1.0016262289797","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","0","0","",""
"ageCat3","1000.48756704047","1","",""
"ageCat4","998.191681735986","0","",""
"ageCat5","1000","0","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.434910574218042","0.332964155668076","relative.walk.time","zcta8"
"ageCat2","1.83225985046476","1.7768883681827","",""
"ageCat3","0.911991375238982","1","",""
"ageCat4","0.753111210043323","0.846480098165334","",""
"ageCat5","0.710078714981075","0.77574430997605","",""
"ageCat6","0.566212990885152","0.796215004428619","",""
"ageCat7","0.566171898861892","0.687531296617069","",""
"ageCat8","0.454126977071212","0.455217273020676","",""
"","","","",""
"ageCat1","0.466375620443057","0.0522915632086365","relative.cycle.time",""
"ageCat2","2.28144210749225","1.19629789201925","",""
"ageCat3","1.93242111844914","1","",""
"ageCat4","1.42900745424912","0.651225906350953","",""
"ageCat5","1.06674181000869","0.424424048706814","",""
"ageCat6","0.927947657248402","0.294744765371417","",""
"ageCat7","0.948815195720238","0.35479115910569","",""
"ageCat8","0.724600215130096","0.356704432102352","",""
"","","","",""
"ageCat1","0.999935105580059","0.999890783095738","relative.walk.speed",""
"ageCat2","1.00009728303999","0.999855341891167","",""
"ageCat3","0.999834838432038","1","",""
"ageCat4","1.00012057536727","1.00014072974266","",""
"ageCat5","1.00010764771447","0.99999937126253","",""
"ageCat6","1.00001352989046","0.99985295811696","",""
"ageCat7","1.00013521345159","1.00009957083725","",""
"ageCat8","1.00034140937031","1.00022267816245","",""
"","","","",""
"ageCat1","1.00022980775525","1.00032366980131","relative.cycle.speed",""
"ageCat2","0.999992093995459","0.999902484148985","",""
"ageCat3","1.0001123032663","1","",""
"ageCat4","1.00003585125917","1.00014616836916","",""
"ageCat5","1.00003369129596","1.00005482971257","",""
"ageCat6","0.999995817015681","0.999991701514309","",""
"ageCat7","1.00002881599044","1.00014754390896","",""
"ageCat8","1.00005566437329","0.999974208860195","",""
"","","","",""
"ageCat1","0.371686851992504","0.322144420028504","relative.walk.time","zcta9"
"ageCat2","2.0108249795234","1.99753168210407","",""
"ageCat3","0.902971285684561","1","",""
"ageCat4","0.841803244084385","0.973772872408031","",""
"ageCat5","0.780577509431488","0.969988153935461","",""
"ageCat6","0.778164888703576","1.04153038261402","",""
"ageCat7","0.533506729694571","0.836468865515397","",""
"ageCat8","0.520440240155667","0.757958723670353","",""
"","","","",""
"ageCat1","0.613611421926735","0.527536685045097","relative.cycle.time",""
"ageCat2","2.58244309703721","1.44914572156103","",""
"ageCat3","2.47562233391538","1","",""
"ageCat4","1.85554809283133","0.591355961925592","",""
"ageCat5","1.61751266570924","0.539695185662481","",""
"ageCat6","1.05437899590357","0.503627141100653","",""
"ageCat7","1.09128377467439","0.626886627234362","",""
"ageCat8","0.775848671053247","0.777826287382367","",""
"","","","",""
"ageCat1","1.00036230319857","1.00023992229191","relative.walk.speed",""
"ageCat2","1.00004645253289","1.00009675867467","",""
"ageCat3","0.999969208856607","1","",""
"ageCat4","1.00018569995888","1.00010163256256","",""
"ageCat5","0.999874290586298","0.999998298981381","",""
"ageCat6","0.999833694997401","0.999910739590565","",""
"ageCat7","1.00051674556681","1.00005608931879","",""
"ageCat8","0.999610043031149","0.999798017577174","",""
"","","","",""
"ageCat1","0.998965209214443","0.99966039344265","relative.cycle.speed",""
"ageCat2","0.999991579868451","1.00001885773916","",""
"ageCat3","0.999924234054003","1","",""
"ageCat4","0.999976550802792","0.999910997840657","",""
"ageCat5","0.999950851255064","0.99967220840715","",""
"ageCat6","1.00000457947901","1.00001122376776","",""
"ageCat7","0.999802345809749","0.999772737710436","",""
"ageCat8","1.00035521012288","1.00006148708566","",""
"","","","",""
"ageCat1","0","0.706737967914439","relative.walk.time","zcta10"
"ageCat2","1.30863142218913","1.49067023172906","",""
"ageCat3","0.925116260645673","1","",""
"ageCat4","1.43506170174492","0.855940982333527","",""
"ageCat5","1.66279738562092","1.53951175444","",""
"ageCat6","1.8106637254902","0.411685383244207","",""
"ageCat7","1.86578823529412","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.790178571428571","0","relative.cycle.time",""
"ageCat2","2.02359456440804","1.29654077540107","",""
"ageCat3","1.74077168746286","1","",""
"ageCat4","1.20760815794208","0.582010774606872","",""
"ageCat5","1.69441641035499","0","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0.999216300940439","relative.walk.speed",""
"ageCat2","0.998277061769419","1.00010925563297","",""
"ageCat3","0.997600753162038","1","",""
"ageCat4","0.99912762097408","0.999109329920105","",""
"ageCat5","0.998525657056781","0.999467897642174","",""
"ageCat6","0.999120538588497","0.998067629755299","",""
"ageCat7","0.999216300940439","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","1","0","relative.cycle.speed",""
"ageCat2","1","1","",""
"ageCat3","1","1","",""
"ageCat4","0.999450700357045","1","",""
"ageCat5","0.999860549435225","0","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.0905306897610361","0.803293760271836","relative.walk.time","zcta11"
"ageCat2","0.661871659632864","2.12694041055187","",""
"ageCat3","2.03903818194704","1","",""
"ageCat4","2.93435656657207","4.62577267265061","",""
"ageCat5","2.91930278953334","3.15541890078036","",""
"ageCat6","1.76514020783349","2.77341834290201","",""
"ageCat7","1.10981695749061","0.174961003812021","",""
"ageCat8","0.715046953360784","1.15984279828127","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","2.41149554524494","0.711930150934067","",""
"ageCat3","0.332821325328811","1","",""
"ageCat4","0.0252274989971042","0.180661444430875","",""
"ageCat5","0.106981713864668","0.00430233582444237","",""
"ageCat6","0.256128238940753","0","",""
"ageCat7","0.0108853348442315","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","1.00102201257862","1.00187588407072","relative.walk.speed",""
"ageCat2","1.0032514602681","1.00148000648402","",""
"ageCat3","0.999630876170427","1","",""
"ageCat4","1.00155760488069","1.00126531935606","",""
"ageCat5","1.00159833384479","1.00138101092446","",""
"ageCat6","1.00095364142825","1.00094504640819","",""
"ageCat7","1.00361889556562","0.999268909229092","",""
"ageCat8","1.00077306405522","1.00124352663318","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","1.00023386342376","1.00013073604393","",""
"ageCat3","1.00093066542578","1","",""
"ageCat4","0.994897959183673","1","",""
"ageCat5","0.998497370398197","1.0188679245283","",""
"ageCat6","1","0","",""
"ageCat7","1.01785714285714","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.walk.time","zcta12"
"ageCat2","18.3534272300469","1.08286612466125","",""
"ageCat3","3.1236144018583","1","",""
"ageCat4","2.33288508020215","3.22268859897901","",""
"ageCat5","10.4572793971842","2.87492682926829","",""
"ageCat6","1.73185040650406","5.5160216802168","",""
"ageCat7","0","0.278032786885246","",""
"ageCat8","0.0867533875338753","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","150.591549295775","0","",""
"ageCat3","0","1","",""
"ageCat4","44.1756756756757","0","",""
"ageCat5","10.5121951219512","5.67058823529412","",""
"ageCat6","0","0","",""
"ageCat7","10.0425531914894","53.9016393442623","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.walk.speed",""
"ageCat2","0.998323802011438","1.00007166008864","",""
"ageCat3","0.999478410600908","1","",""
"ageCat4","0.99877533608564","0.994651337468502","",""
"ageCat5","0.998155881223558","0.998517457996933","",""
"ageCat6","1.00155616676317","0.997232769313802","",""
"ageCat7","0","1.01461038961039","",""
"ageCat8","1.05788251483616","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","1000","0","",""
"ageCat3","0","1","",""
"ageCat4","1000.30590394616","0","",""
"ageCat5","1002.32018561485","995.850622406639","",""
"ageCat6","0","0","",""
"ageCat7","991.525423728814","1000","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.310921084957649","0.383103965073063","relative.walk.time","zcta13"
"ageCat2","0.623892977523504","0.953830507906242","",""
"ageCat3","0.702076148731957","1","",""
"ageCat4","0.597202467685172","0.760187677122409","",""
"ageCat5","0.597125765835848","0.916353380863698","",""
"ageCat6","0.620853805650988","0.761871739103162","",""
"ageCat7","0.68387402118334","0.657085373117175","",""
"ageCat8","0.612895621231503","0.869478789829508","",""
"","","","",""
"ageCat1","0.225036286004435","0.144121823831007","relative.cycle.time",""
"ageCat2","0.766908778494242","0.53309434633687","",""
"ageCat3","1.28831723060602","1","",""
"ageCat4","0.769498199598915","0.51425207361978","",""
"ageCat5","0.622523273039021","0.451400606941625","",""
"ageCat6","0.469606584780798","0.33762090940454","",""
"ageCat7","0.34668041985265","0.286136412853874","",""
"ageCat8","0.308563147000467","0.173876187599325","",""
"","","","",""
"ageCat1","1.00022275463742","0.999534220774021","relative.walk.speed",""
"ageCat2","1.00012731399089","0.999994395996802","",""
"ageCat3","0.999899779949893","1","",""
"ageCat4","1.00011045737333","0.999804286237156","",""
"ageCat5","1.00006041830725","0.999848913424743","",""
"ageCat6","0.999626173124862","0.999779497190265","",""
"ageCat7","0.999730156569427","0.99994939049375","",""
"ageCat8","0.999956317530086","1.00019897744051","",""
"","","","",""
"ageCat1","1.00010166332586","0.999700756399783","relative.cycle.speed",""
"ageCat2","0.999878504298716","0.999951528162299","",""
"ageCat3","0.999964925161111","1","",""
"ageCat4","0.999896403802907","0.99989242062433","",""
"ageCat5","0.999872453550197","0.999861562245556","",""
"ageCat6","0.999829440318657","0.999747494573665","",""
"ageCat7","0.999830629338094","0.999939338322536","",""
"ageCat8","0.999895685979143","0.999816704128233","",""
"","","","",""
"ageCat1","0.455355142581696","0.461279892574541","relative.walk.time","zcta14"
"ageCat2","0.772261738955327","1.08738892298769","",""
"ageCat3","0.8013383726697","1","",""
"ageCat4","0.828981196713839","0.967716851868241","",""
"ageCat5","0.91077697895128","0.945143366396343","",""
"ageCat6","0.895875581572011","0.906631475994924","",""
"ageCat7","0.76864589844933","0.948905792419178","",""
"ageCat8","1.01616909594398","0.706441011873274","",""
"","","","",""
"ageCat1","0.178994572816826","0.107715570000089","relative.cycle.time",""
"ageCat2","0.872444266448897","0.592384504708869","",""
"ageCat3","1.26036271411096","1","",""
"ageCat4","0.532564380105945","0.317004934473991","",""
"ageCat5","0.426936683482327","0.263010805049552","",""
"ageCat6","0.336448574826857","0.193741402570261","",""
"ageCat7","0.237810629102091","0.165110857104831","",""
"ageCat8","0.292831694829653","0.11845717507132","",""
"","","","",""
"ageCat1","1.00032083263933","1.00006488650583","relative.walk.speed",""
"ageCat2","0.999918978844989","0.999990504496768","",""
"ageCat3","0.999918937732311","1","",""
"ageCat4","1.00003828458121","1.00024252786044","",""
"ageCat5","0.999933025795405","0.999841609508684","",""
"ageCat6","0.999996427605124","1.00008869564548","",""
"ageCat7","0.999752348461343","1.00025773035124","",""
"ageCat8","0.999727983397851","1.00020566473237","",""
"","","","",""
"ageCat1","0.999805936693393","0.999676073401368","relative.cycle.speed",""
"ageCat2","0.999985372226755","0.999904004655575","",""
"ageCat3","0.999971124764232","1","",""
"ageCat4","0.999993301387887","1.00003426190987","",""
"ageCat5","1.00003956191974","1.00002176144023","",""
"ageCat6","1.00002084052651","1.0000401222704","",""
"ageCat7","1.00006004173573","0.999799559230931","",""
"ageCat8","1.00008238369992","1.00003138805381","",""
"","","","",""
"ageCat1","0.106749410689373","0","relative.walk.time","zcta15"
"ageCat2","2.26867701793104","2.92547666713084","",""
"ageCat3","1.43255202309663","1","",""
"ageCat4","1.32394597834719","1.22210654224938","",""
"ageCat5","1.00004234878058","2.22560992616397","",""
"ageCat6","0.863573519975959","1.51022960779058","",""
"ageCat7","0.868164532533567","0.780283233027135","",""
"ageCat8","1.02921325097192","1.02542315408169","",""
"","","","",""
"ageCat1","0.891195119033377","0","relative.cycle.time",""
"ageCat2","4.58911022136925","1.1427629159173","",""
"ageCat3","3.34323714466293","1","",""
"ageCat4","3.39500090586047","0.534507108516727","",""
"ageCat5","1.15287925565496","0.0386851897171939","",""
"ageCat6","0","0.31078278900985","",""
"ageCat7","3.18453672569908","1.62172968296608","",""
"ageCat8","1.12438951188235","0","",""
"","","","",""
"ageCat1","0.986218337267913","0","relative.walk.speed",""
"ageCat2","1.00016989790133","1.00009171694754","",""
"ageCat3","0.999821348816436","1","",""
"ageCat4","0.999451318709546","1.00099175137948","",""
"ageCat5","1.00048717215342","0.998941402050447","",""
"ageCat6","1.00008217501707","0.999289025571089","",""
"ageCat7","0.999756889958283","0.999732981139847","",""
"ageCat8","1.0007464761859","0.999758589331858","",""
"","","","",""
"ageCat1","1","0","relative.cycle.speed",""
"ageCat2","0.999714285714286","1.00020084354288","",""
"ageCat3","1.00016833599865","1","",""
"ageCat4","1.00041872539988","1.00131613582522","",""
"ageCat5","0.999206139190262","1.00269541778976","",""
"ageCat6","0","0.998331943286072","",""
"ageCat7","0.999847024629035","0.999835499259747","",""
"ageCat8","1","0","",""
"","","","",""
"ageCat1","0","0","relative.walk.time","zcta16"
"ageCat2","0.742482328980472","1.92369130011397","",""
"ageCat3","0.0454218045368559","1","",""
"ageCat4","0.522825765744179","0.849606645102033","",""
"ageCat5","0.322246061913008","0.634519388203347","",""
"ageCat6","0","0.0433774324393709","",""
"ageCat7","0.389542967714766","0.340475905229709","",""
"ageCat8","0","4.32191206421469","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","1.24372085118622","0","",""
"ageCat3","0.555331134882272","1","",""
"ageCat4","0.0183274994852487","0.181588081301291","",""
"ageCat5","0.444583345589317","0","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.walk.speed",""
"ageCat2","1.00169837712397","0.999744503329385","",""
"ageCat3","1.01208861003118","1","",""
"ageCat4","1.00162263552632","0.998300736213363","",""
"ageCat5","0.992119653156866","0.999473483875858","",""
"ageCat6","0","1.0219386208344","",""
"ageCat7","1.00693676324777","1.00437984903014","",""
"ageCat8","0","0.998330466125993","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","1.00046190201198","0","",""
"ageCat3","1.00005080803814","1","",""
"ageCat4","1.01244231107204","1.00025934742135","",""
"ageCat5","1.00067051941391","0","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.216604038650202","0.354677110859412","relative.walk.time","zcta17"
"ageCat2","2.04951782966708","2.0398476467469","",""
"ageCat3","1.02397855555466","1","",""
"ageCat4","0.824955244647514","1.12114658530317","",""
"ageCat5","0.878130328143628","0.917221055467837","",""
"ageCat6","0.65670003934064","0.810679861417542","",""
"ageCat7","0.857499699035188","0.748598953529463","",""
"ageCat8","0.585937411256432","0.69757642090463","",""
"","","","",""
"ageCat1","0.723643714178533","0.382210478158254","relative.cycle.time",""
"ageCat2","2.76096894580204","0.930348678430154","",""
"ageCat3","1.79517854484343","1","",""
"ageCat4","1.11445010818381","0.486610983548041","",""
"ageCat5","1.089403295597","0.305367528694729","",""
"ageCat6","0.921265277297058","0.269960806367253","",""
"ageCat7","0.783791288646232","0.318674946416709","",""
"ageCat8","0.885922062315241","0.478447370504741","",""
"","","","",""
"ageCat1","0.999660367917341","0.999612992142272","relative.walk.speed",""
"ageCat2","0.999988724023006","1.00011894862296","",""
"ageCat3","0.999865961014243","1","",""
"ageCat4","1.00020852404159","0.999895365360206","",""
"ageCat5","0.999780771602448","1.00004077291373","",""
"ageCat6","1.00028511321712","0.999754431393256","",""
"ageCat7","0.999959668884692","1.00000293191719","",""
"ageCat8","1.00000569201147","1.00028203332691","",""
"","","","",""
"ageCat1","0.999975563348968","1.0000029895598","relative.cycle.speed",""
"ageCat2","1.0000895655041","1.00016705712417","",""
"ageCat3","1.00001261384425","1","",""
"ageCat4","1.00002255218407","0.999912640863284","",""
"ageCat5","1.00014150429908","0.999957933803094","",""
"ageCat6","1.00008349273111","1.00012366416952","",""
"ageCat7","1.00004247196034","0.999713408381648","",""
"ageCat8","0.999898973252963","1.00025363118051","",""
"","","","",""
"ageCat1","0.0172971307203938","0.0269030278590883","relative.walk.time","zcta18"
"ageCat2","0.679644478466125","0.825028180495587","",""
"ageCat3","0.561793610051477","1","",""
"ageCat4","0.541022722143935","1.24080294479489","",""
"ageCat5","0.375959747180085","0.343991108068049","",""
"ageCat6","0.283137348064433","0.205193012017177","",""
"ageCat7","0.125540304934415","0.396006988973585","",""
"ageCat8","0.236408159571249","0.0581629827250637","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","1.62149500468263","1.02154466560401","",""
"ageCat3","0.893622630508941","1","",""
"ageCat4","0.405369331285872","0","",""
"ageCat5","0.317702433217232","0","",""
"ageCat6","0.106071466233461","0.163064846623582","",""
"ageCat7","0.0424626367488181","0.346847041702827","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","1.03455539213016","1.01059726725978","relative.walk.speed",""
"ageCat2","1.00170535953723","1.00308096823984","",""
"ageCat3","1.00036155412125","1","",""
"ageCat4","0.999951558988869","1.00017127807677","",""
"ageCat5","0.999020929517864","0.999089153510325","",""
"ageCat6","1.00060759563397","0.998917615144244","",""
"ageCat7","0.996267096977379","0.998889932000198","",""
"ageCat8","0.998583822399741","0.995778065558185","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","1.00016969946058","1.00054588189529","",""
"ageCat3","1.00024317679269","1","",""
"ageCat4","1.00020439865914","0","",""
"ageCat5","1.0003472033991","0","",""
"ageCat6","1.00220881629173","0.999829087440136","",""
"ageCat7","0.998150590859023","1.00031451694591","",""
