"","2020","2027","2036","S1","S2","S3"
"zcta25",-3.47356573319747,-0.187856384676448,-0.0402321498031503,0.0417122983521687,0.112550887853087,-0.0184992655647663
"zcta26",-1.91706184850775,0.601835712865034,0.571817716352998,0.203047806826298,0.498425025580309,0.883738375527535
"zcta27",-3.24249669341911,-0.189245608043483,-0.534040948303716,-0.425888981108116,-0.135445200974901,-0.331038599902867
"zcta28",-4.21622877577262,-0.633545637205325,-0.34557999193395,-0.601125152086603,-0.33531612034573,-0.477000001015337
"zcta29",-3.91349231429288,0.0424524893247082,-0.249931064531458,-0.485785032580516,-0.10117674903079,-0.41644705368027
"zcta30",-5.25080262955375,-0.457462311575735,-0.152398061162356,-1.24909366954209,-0.0821981027343193,-0.263450249312044
"zcta31",-4.7870840695632,0.722870003619217,0.514631165448384,1.10202408141821,1.33896769152076,0.671229591673058
"zcta32",-0.828633314243398,0.566358530566801,0.244140510366362,-0.0521831794653197,-0.247396075905964,0.108507342594163
"zcta33",3.02050387013283,1.46317393120222,0.450260835568972,3.3592898628543,2.2849139791955,2.52303909661494
"zcta34",-2.20900983228308,-0.474872566311228,2.38544550944155,0.86702193284038,1.76771466951221,-1.02940802097122
"zcta35",-4.57770576470485,0.611369333741731,0.149283956617968,0.28326577685036,0.617459837235982,0.159853986043987
"zcta36",-1.83388374770965,0.550222235226208,-0.0327663217150099,0.174693745100642,0.125315151610958,0.479690485002018
"zcta37",-0.761610554454957,0.998666661181914,0.704285031907095,0.697275467355593,1.10140219805623,0.878330655253216
"zcta38",-0.360786874600689,0.431829595694462,0.199159405858604,0.223447408778133,0.546218441944805,0.45142444924254
"zcta39",-2.46864034289899,0.353614955027333,-0.494907764872526,0.571084328324581,-0.400898673367378,-0.307978094395747
"zcta40",-0.264091357692978,-0.475665126885225,0.0185262236656507,-0.571243277759807,-0.627514360701633,-0.0352181775574109
"zcta41",-1.15784232801199,2.97778781122084,2.37655043414417,-1.96574971074534,-0.813661277446919,3.81627396819492
"zcta42",-0.389970610965732,0.101098283837307,0.202259828570482,0.298371919961663,0.0882472166411125,-0.16571940599878
"zcta43",-0.987123508107531,0.119963287910429,-0.0515369894238779,-0.167287899371093,-0.170153390823845,0.0259439714144721
"zcta44",0.304963960643844,3.86315524204558,0.991452734848912,3.8978915653327,3.91244573758697,1.16960254306463
"zcta45",-0.750384958752663,-0.266050799375166,-0.344791981581335,-0.536948154141782,-0.27234888601342,0.066923275272626
"zcta46",-0.309999163073937,0.37824006671592,0.325288431103916,-0.101777281824985,0.117365627972048,0.285493400296029
"zcta47",-0.0509596244553569,0.0684930030232932,0.206504052300984,0.201340368765962,0.196539230816543,0.151054984134633
"zcta48",-0.73888058253118,0.388904417092386,-0.00136831212017363,0.45426289806074,0.525367685462026,0.252047972025203
"zcta49",-0.71889098158867,0.681864812023237,0.757988342252061,0.693842491339011,0.725437538578841,0.490792742614956
"zcta50",-2.71236489864183,0.0646008930057794,-0.0629192705658553,-0.279073386141325,0.0447386528191787,0.201036153370164
"zcta51",-0.650154388522034,1.21822292510146,-0.181538808927171,0.915194184185441,0.845700331580616,0.482945467343023
"zcta52",-1.8195693992745,-0.564354834073847,-1.81734620931805,0.342235817931005,-0.78849168971045,0.760555365986483
"zcta53",-0.0186721215339344,0.682930275580196,0.613312771923116,0.740494965874406,0.72842040434688,0.539068727609244
"zcta54",-0.749662928003865,0.448661197876297,0.229926303280938,0.293591701407347,0.461296373318386,0.318255206704749
"zcta55",-0.359328405312569,0.196267777691613,0.19779368264998,-0.110879759833498,0.137814162034443,0.139545937589983
