"","2020","2027","2036","S1","S2","S3"
"zcta1",0.522977576278742,0.0552722177918388,0.27318400898609,-1.81947445840649,-5.90134400227154,0.396082698805914
"zcta2",-8.06833495637084,-14.4977280445989,-9.13717705669204,3.83581972480356,-19.7080320395164,-13.5462087978786
"zcta3",0.575831583280553,-1.02288333393779,-0.574711307403967,0.492147001492906,-4.70840775973937,-1.38940443792203
"zcta4",4.30847786305172,-0.805211888103017,3.43769626914125,-0.289158559613064,-0.718960224358227,2.40715683181623
"zcta5",-2.57504771273259,-10.9921269843961,-14.9193081038394,-11.1537570151497,-14.7476123910131,-15.4655470152182
"zcta6",0.358065195649493,-33.1246242895889,-37.8725359427893,0.286971045507612,0.439935445021119,-2.52069780109817
"zcta7",-0.719674169184908,0.00365346593803533,-0.300914176502839,-1.11470683121995,-0.276127690830447,-1.17207768202812
"zcta8",0.164119537325803,0.283826089063856,5.32531120205238,5.66030601042205,0.629785762950003,5.78011044624517
"zcta9",-0.13252097453995,-0.350407973574425,-0.994520633983579,-0.481371775826695,3.90841135414605,3.97761451519319
"zcta10",-0.531990574815153,-1.51948560891174,-7.5468238517464,-0.685395376208901,-4.01108990970212,-6.01253940787212
"zcta11",-0.176679042358609,-0.330044730655762,-0.203791524557817,-0.260748899894675,-0.160002707339314,-0.542972894005627
"zcta12",2.97846035445963,4.90028639174039,4.64087269985849,4.44414710046796,4.37154781560646,3.62444719270819
"zcta13",-1.76088439111869,-5.69927586280209,-3.32598722527981,0.873121483200123,0.616434036510713,1.14115139453937
"zcta14",0.330436990479558,-1.01151484323018,-2.03648583522136,-0.0893325517629404,-0.878117581209013,-0.841140459540927
"zcta15",0.152941257270649,1.50438076480877,0.291141715754486,0.0769094508742826,-0.0859891365891456,-1.04960431285285
"zcta16",-4.18847449173226,-4.8050183834564,-0.936298996728737,-39.1592075639609,-1.3321230958047,-7.11199638649704
"zcta17",5.72024817639103,6.30503664349067,5.58750146124218,5.65849447576288,5.76112974576181,6.2680793771912
"zcta18",3.88059260583648,2.9847202855314,-8.72939824274406,3.78330872854919,4.26963509454232,-1.38867798727604
"zcta19",-1.0567068510827,-0.0007297909831913,0.00616367217853659,-0.824714643026532,-0.595387301538834,-0.725440384533188
"zcta20",17.9048172319315,18.7457727984406,17.6101771376852,12.6077107797557,16.9902340265041,11.4784144163008
"zcta21",-6.09052174103418,-13.2473146548184,-12.0430008166038,-14.8216845572832,-12.6710202946725,-13.5966174119984
"zcta22",0.308596010506029,-0.236757759674427,5.35006772662813,5.63289664508367,1.1591131090173,4.6293966908597
"zcta23",-0.268112997839171,-7.45829263166727,-0.906736348042551,0.243366108035249,0.0416549466470369,0.804035083304123
"zcta24",-5.7442611006896,-1.81100620631527,-1.2242620289253,-5.49066556348041,-0.249968340827837,-0.786330873968074
"zcta25",-0.123290249075449,-0.902239933845511,-0.619015643958953,-0.107836722339424,-0.472329774179174,-0.208271429153776
"zcta26",-6.99868708256615,-1.32857730275162,-1.42857360839894,-0.166413337828088,-1.33044176918786,-4.91060116119783
"zcta27",-0.272502078564106,-0.457310032491801,-0.626340637026747,-0.140455487547373,-0.288054977766732,-0.183570131520729
"zcta28",4.85161693410913,3.28357145076265,4.14263503619172,4.51604565301563,4.6427618310261,3.22704544370973
"zcta29",-0.118151799853354,-0.831522787601268,-5.46263559864258,-1.1160085614182,-0.127120116224388,-5.27573486440358
"zcta30",-1.08167568083893,-0.276087640529363,0.246969083501177,-0.338917783520323,-5.77927121016423,-0.55129128576273
"zcta31",8.37671027661987,-5.3958996451024,7.10813960310777,8.5739330445699,-3.20093999742613,-8.17186712979474
"zcta32",-0.370780059860597,0.0246955415437606,0.279210213299114,-0.278071152357957,-0.370833822656707,-0.096550278840173
"zcta33",0.29770260030261,-0.0984574916006293,-0.674674294295783,-7.1026978690705,0.549792181360827,-34.8031781751336
"zcta34",-0.525043370125272,-0.174697684075308,0,-1.01652913756993,-2.14558937666304,-6.04086837808094
"zcta35",1.37522427798414,-4.05277733294723,0.117405551737122,-5.52712395372164,-0.306760961535767,-0.113573557949768
"zcta36",-0.382332130009638,3.97962898188679,3.66170043208741,-13.130163059786,-8.71283790915889,0.0848915871692601
"zcta37",0.0403476513132781,0.620345857625042,-0.0548045562515974,1.03298867902321,-0.0441106287826072,0.684598230720765
"zcta38",-1.08212333656536,-0.656600933380008,-5.31442265044519,-0.717091325019246,-0.217298737520023,-0.907878514126597
"zcta39",1.54873762336618,1.3869532008597,1.63674746582831,-0.416417283598154,1.66591675696902,-36.6838264918916
"zcta40",11.4246018393005,-13.841224537807,-22.0341903083582,10.0449127070069,-14.5760071477312,-0.0343117232729205
"zcta41",-0.72662576863346,-32.0511406640145,-0.281577689653082,0.834146206224134,-38.5419444799408,-118.599214733559
"zcta42",-0.248988410960716,-6.47675469311071,-3.15232550358512,-3.1959362044858,-2.30682581697641,-1.83904399997962
"zcta43",-0.453024918629497,-0.249948329539516,-0.475686510073065,-1.30054784370991,-0.380878141281106,-0.279272372426222
"zcta44",-0.0173364823670692,4.52515364793894,2.38592177793614,2.54518393433507,-1.27539623208913,1.10992271412558
"zcta45",-0.173248756327021,0.498190036273023,0.408603622986368,1.02605446950896,-0.653172770951211,-0.104770588449415
"zcta46",1.36814516715406,1.28064299502864,1.11659206502837,1.85630842095924,0.412603839997854,0.592743441709426
"zcta47",-0.460382216415645,-0.839047357096807,-0.901515789577298,-0.126596309013984,-5.28715404165916,-1.32075835086939
"zcta48",-4.91968610945405,-13.1968824138189,-12.2799249502368,-0.611166541037859,-5.81365945582695,-1.0365860648391
"zcta49",-0.305209124225217,-0.368674687995873,-0.222253135095703,-0.207763297441121,-4.59816474655958,-0.619770440992869
"zcta50",-0.152951667037501,-5.89482502212872,-0.129778240103048,-1.60970272200504,-0.503674079289427,0.453634381657329
"zcta51",-0.27867537759352,-0.391092139290458,-5.70769838276374,-0.113243204727837,-0.554039179633372,-0.250745590918631
"zcta52",-13.9609487368746,-0.868021853414341,-2.07914914735457,-0.977267913453959,0.359477411392373,-0.963855159181222
"zcta53",-0.899870830645339,-0.78548199507878,-2.33135424557516,-0.836857385682245,-1.63058906404317,-1.2579410469655
"zcta54",-1.012358529007,-1.10591265735761,-0.937613075191208,-1.04624816737756,-0.547312645870765,-1.13814153838895
"zcta55",-5.66473500135984,-10.5270781910579,-6.78243550389608,-4.31426205608979,-9.93555985521269,-4.97578978647221
"zcta56",-0.0972582633309079,0.0583660272467899,-0.152845671148529,-0.871265671477842,-1.0601198680887,-2.00392416882322
"zcta57",-1.32052722818006,-6.59390591846939,-1.64500624399582,-0.885750384838444,-1.19493692115976,-7.24350563440229
"zcta58",0.159734848953333,0.0877038658661311,-1.41316442962873,0.568014754828247,0.0733030294124708,0.536490940761823
"zcta59",0.506136362765777,1.43881194599457,1.35425258483829,0.655268606215254,0.0151185849005337,-2.58701274392122
"zcta60",1.14074404617366,-29.1989611344412,-7.74825259250968,1.73104969298396,3.14127235100494,2.97020236135915
"zcta61",-0.233823224157218,-0.496508226645679,-0.120184606287068,-0.446132511096694,-0.117616777606063,-0.0364940959577583
"zcta62",-5.18002557874341,-6.2496977924003,-6.19355358741775,-0.826683154104567,-1.14790984960213,-4.80965763550469
"zcta63",-0.170281433606025,-0.212300878168363,-1.39335628488615,-0.422889850118054,-0.193382019618095,-0.251605983500252
"zcta64",-1.04234053368023,0.305521709366579,0.406739124110456,-5.24311073893456,-0.360403335464865,-6.23881989238144
"zcta65",0.610401783911345,-0.106884665241942,-4.51623466392122,-1.48794686312579,1.07322514668046,-8.92335432248908
"zcta66",-3.04328712523177,-6.26859849713522,-14.3047183246367,-6.62068476990219,-12.5497640855153,-6.82683408904878
"zcta67",6.30777027498792,5.38330686687684,3.50365564911213,3.57446601766497,3.48481676767779,2.07869608920905
"zcta68",-1.2515658975307,-1.10137514360685,-0.71835960115252,0.106310254895328,0.0526428464936461,-0.0902787066842012
"zcta69",2.89227721761258,0.349694029609648,1.06476242864763,-0.0802166870555409,-0.528939421058602,-0.415585412104338
"zcta70",4.34552806409228,4.50335181724579,3.56627219138667,4.54405566371501,4.77132455681222,4.41117003892344
