"","male","female","",""
"ageCat2","0.999912169865686","0.999847734480684","",""
"ageCat3","0.999965863000365","1","",""
"ageCat4","1.0000147110417","0.999966479049909","",""
"ageCat5","1.00047097498664","1.00044202835023","",""
"ageCat6","1.00004408004937","0.996233351382878","",""
"ageCat7","0.999988617563648","1.00004408004937","",""
"ageCat8","0.999647394575332","0.999882443702182","",""
"","","","",""
"ageCat1","0.363058002340546","0.374462684138564","relative.walk.time","zcta4"
"ageCat2","1.59997122437514","1.84191812599584","",""
"ageCat3","0.765159156142362","1","",""
"ageCat4","0.772979509399904","0.876566230648665","",""
"ageCat5","0.729835312085195","0.78112704663852","",""
"ageCat6","0.799356875865892","0.785684581992145","",""
"ageCat7","0.713345120442548","0.573284643484346","",""
"ageCat8","0.638166652753275","0.629565105224826","",""
"","","","",""
"ageCat1","0.677153336143048","0.0394978254291314","relative.cycle.time",""
"ageCat2","2.74584392099729","0.716563821660751","",""
"ageCat3","1.55146333871004","1","",""
"ageCat4","0.953623537519283","0.159098879275155","",""
"ageCat5","0.56794515690921","0.197504632934496","",""
"ageCat6","0.411067669316525","0.207223378137462","",""
"ageCat7","0.526980718880555","0.145983333704077","",""
"ageCat8","0.768141714174028","0.174461331321442","",""
"","","","",""
"ageCat1","1.00038102904205","1.00021172819733","relative.walk.speed",""
"ageCat2","0.999710735780164","0.999866293201044","",""
"ageCat3","0.999872221013194","1","",""
"ageCat4","1.00024615278576","0.999794290516036","",""
"ageCat5","0.99969436357385","0.999792503495463","",""
"ageCat6","1.00008386837435","0.999884987240772","",""
"ageCat7","0.999632517827412","0.999232936728082","",""
"ageCat8","1.00013666975141","0.999159107382451","",""
"","","","",""
"ageCat1","1.00085833873727","1.00312893451718","relative.cycle.speed",""
"ageCat2","1.00045381286871","1.00011968645596","",""
"ageCat3","1.00018551330021","1","",""
"ageCat4","1.00056863447814","1.00006254508098","",""
"ageCat5","1.00004276243186","1.0002103286973","",""
"ageCat6","1.00015771364367","0.999752236060565","",""
"ageCat7","1.00024638010765","0.999104173800838","",""
"ageCat8","1.00071226104855","0.999804379939683","",""
"","","","",""
"ageCat1","0.267491355415249","0.220457451016712","relative.walk.time","zcta5"
"ageCat2","1.07523499221832","1.160367069349","",""
"ageCat3","0.754146515551443","1","",""
"ageCat4","0.768132490700877","1.07639694277147","",""
"ageCat5","0.811958501146639","0.875954399461815","",""
"ageCat6","0.740449111689566","0.871042408622101","",""
"ageCat7","0.627026476561883","0.68236088174638","",""
"ageCat8","0.52130784615132","0.64581406785793","",""
"","","","",""
"ageCat1","0.364882116940917","0.204273175137557","relative.cycle.time",""
"ageCat2","0.908049284229713","0.445340154351786","",""
"ageCat3","1.96372005110755","1","",""
"ageCat4","1.79961335462419","0.729812665604585","",""
"ageCat5","1.37705121470032","0.442806057631168","",""
"ageCat6","0.81143022275207","0.369249294718129","",""
"ageCat7","0.764731094491026","0.303827223922563","",""
"ageCat8","0.615701539468491","0.256749025941007","",""
"","","","",""
"ageCat1","1.00017924166641","0.999828204385806","relative.walk.speed",""
"ageCat2","0.999863130316989","0.999862427607886","",""
"ageCat3","0.999878155330309","1","",""
"ageCat4","0.999984155608949","1.00002305975684","",""
"ageCat5","1.00006696918723","1.00009124414111","",""
"ageCat6","1.00006387317906","0.999743602437532","",""
"ageCat7","0.999650075367348","0.9998095990578","",""
"ageCat8","0.999936735327758","0.999619260483824","",""
"","","","",""
"ageCat1","0.999990603437587","0.999654436152165","relative.cycle.speed",""
"ageCat2","1.0002443863076","1.00007239556939","",""
"ageCat3","1.00003973791876","1","",""
"ageCat4","1.00015446738214","1.00000406360973","",""
"ageCat5","1.0000920213793","1.00015590473766","",""
"ageCat6","1.00007239556939","0.999663064564068","",""
"ageCat7","1.00043742510146","1.00025693119982","",""
"ageCat8","0.999869529905584","1.00001602170267","",""
"","","","",""
"ageCat1","0","0","relative.walk.time","zcta6"
"ageCat2","0","665.764705882353","",""
"ageCat3","0","1","",""
"ageCat4","0","773.153846153846","",""
"ageCat5","46.7407407407407","380.074074074074","",""
"ageCat6","0","1181.5","",""
"ageCat7","0","0","",""
"ageCat8","0","386","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","0","0","",""
"ageCat3","0","1","",""
"ageCat4","0","14.5384615384615","",""
"ageCat5","19.4814814814815","0","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","958.285714285714","",""
"","","","",""
"ageCat1","0","0","relative.walk.speed",""
"ageCat2","0","300.053012899806","",""
"ageCat3","0","1","",""
"ageCat4","0","300.268629987066","",""
"ageCat5","304.278922345483","299.941531865133","",""
"ageCat6","0","300.042319085908","",""
"ageCat7","0","0","",""
"ageCat8","0","299.777942264989","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","0","0","",""
"ageCat3","0","1","",""
"ageCat4","0","1000","",""
"ageCat5","1003.80228136882","0","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","1000","",""
"","","","",""
"ageCat1","0","0","relative.walk.time","zcta7"
"ageCat2","0.863609148604957","0","",""
"ageCat3","0.464606757811371","1","",""
"ageCat4","1.48512876839032","0.494198614726254","",""
"ageCat5","2.18491198658843","0.129798252362526","",""
"ageCat6","6.12186472370882","0.193315171835708","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","2.22295081967213","0","relative.cycle.time",""
"ageCat2","5.29340916694547","0","",""
"ageCat3","0","1","",""
"ageCat4","5.01930065412259","0","",""
"ageCat5","0.952693208430913","0","",""
"ageCat6","0.291839308232751","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.walk.speed",""
"ageCat2","1.00085292020302","0","",""
"ageCat3","1.01037951574807","1","",""
"ageCat4","1.00094057591507","0.998762225833022","",""
"ageCat5","1.00305946056778","1.02167746079323","",""
"ageCat6","1.0035346797971","1.02697274031564","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","1.00361460800199","0","relative.cycle.speed",""
"ageCat2","1.00234741784038","0","",""
"ageCat3","0","1","",""
"ageCat4","1.00147656865024","0","",""
"ageCat5","1.00530419488415","0","",""
"ageCat6","1.00234741784038","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.360478421155931","0.345003440036455","relative.walk.time","zcta8"
"ageCat2","1.70697772255061","1.80700003331029","",""
"ageCat3","0.973713805451461","1","",""
"ageCat4","0.799798591487694","0.846875801532471","",""
"ageCat5","0.729995078885282","0.722697407075495","",""
"ageCat6","0.634632892762928","0.711491480103857","",""
"ageCat7","0.485191303202499","0.634064682735711","",""
"ageCat8","0.425628738905716","0.520567341180728","",""
"","","","",""
"ageCat1","0.457317927844951","0.244316354101624","relative.cycle.time",""
"ageCat2","2.11796792690625","1.03803831361829","",""
"ageCat3","2.14456450871706","1","",""
"ageCat4","1.17103601490302","0.503093218749504","",""
"ageCat5","1.16896464509804","0.335288406869585","",""
"ageCat6","0.878548224642641","0.336586662626149","",""
"ageCat7","0.593483629150131","0.284376145297945","",""
"ageCat8","0.534899749078866","0.281826407992549","",""
"","","","",""
"ageCat1","1.00020224516548","1.00023320064621","relative.walk.speed",""
"ageCat2","0.999857733307673","0.999891475070425","",""
"ageCat3","0.999913018334356","1","",""
"ageCat4","0.999915800829844","1.00008840853445","",""
"ageCat5","0.999837424308577","0.999810250271369","",""
"ageCat6","1.00004174996414","1.00008342033442","",""
"ageCat7","1.00011660535024","0.999665640929695","",""
"ageCat8","0.999980222987528","0.999882345261283","",""
"","","","",""
"ageCat1","1.00013302717843","1.00004953517006","relative.cycle.speed",""
"ageCat2","1.00012342242505","0.999928683926389","",""
"ageCat3","1.00010820483091","1","",""
"ageCat4","1.00009772309949","1.00028502537802","",""
"ageCat5","1.00011073417736","1.00004624662073","",""
"ageCat6","1.00014293774513","1.00008192258694","",""
"ageCat7","1.0002206445849","1.00005175953303","",""
"ageCat8","1.00000676331695","1.00014620563688","",""
"","","","",""
"ageCat1","0.32838181645174","0.493551602945872","relative.walk.time","zcta9"
"ageCat2","1.9905600292394","2.14666774448524","",""
"ageCat3","0.85116870956624","1","",""
"ageCat4","0.907915608238076","0.9943277355451","",""
"ageCat5","0.916033666163597","0.997517535690589","",""
"ageCat6","0.789753011758124","1.02115561266131","",""
"ageCat7","0.839901870316652","0.938994964437964","",""
"ageCat8","0.517116544307395","0.807390465669284","",""
"","","","",""
"ageCat1","0.865382933047813","0.643532990191327","relative.cycle.time",""
"ageCat2","2.52367630453433","0.92989833330613","",""
"ageCat3","2.00580880541558","1","",""
"ageCat4","1.77522596187783","0.670025149014107","",""
"ageCat5","1.14673102050361","0.414551529192879","",""
"ageCat6","1.07299952759414","0.490592192703725","",""
"ageCat7","1.06714340881437","0.449584680040554","",""
"ageCat8","1.08911667184373","0.345785371018979","",""
"","","","",""
"ageCat1","0.999332826114694","0.999957957256773","relative.walk.speed",""
"ageCat2","0.999815781513104","0.999777356416803","",""
"ageCat3","0.999912414413205","1","",""
"ageCat4","0.999926231972686","0.999906862363181","",""
"ageCat5","1.0001448898647","0.999895950209335","",""
"ageCat6","1.00000702921883","0.999809680846153","",""
"ageCat7","0.999981544348227","0.999457490921841","",""
"ageCat8","0.999571006569197","0.999935710412598","",""
"","","","",""
"ageCat1","0.999941089023235","1.00034024011393","relative.cycle.speed",""
"ageCat2","1.00000848647782","0.999738947681452","",""
"ageCat3","1.00009985650711","1","",""
"ageCat4","1.00009074386425","1.00008124452571","",""
"ageCat5","1.0002017179354","1.00020958251748","",""
"ageCat6","1.00023149799889","1.00000646043268","",""
"ageCat7","0.999849802482544","0.999922521376452","",""
"ageCat8","0.999691229635579","1.00029250265057","",""
"","","","",""
"ageCat1","0","0","relative.walk.time","zcta10"
"ageCat2","2.77413339277176","1.51669644477991","",""
"ageCat3","1.17289529251025","1","",""
"ageCat4","2.46949017322263","2.8297704324711","",""
"ageCat5","2.48941841911659","1.29245130092272","",""
"ageCat6","2.6199229909328","1.24277051975475","",""
"ageCat7","13.1828433025179","0.1725755068197","",""
"ageCat8","0","0.487392870450876","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","0.891531318518926","1.49785788722066","",""
"ageCat3","1.75538384345208","1","",""
"ageCat4","1.13450924389208","0.221373346859995","",""
"ageCat5","0.0969161295302791","0.186347130209972","",""
"ageCat6","0.454591068740592","0","",""
"ageCat7","0","1.46067994738341","",""
"ageCat8","7.50669448332321","0","",""
"","","","",""
"ageCat1","0","0","relative.walk.speed",""
"ageCat2","1.0002736952801","1.00261717266937","",""
"ageCat3","1.00211258569621","1","",""
"ageCat4","1.00003443127524","1.00102166503125","",""
"ageCat5","1.00102226346678","1.0011626419461","",""
"ageCat6","1.00122573733523","1.00226889105051","",""
"ageCat7","1.00149552963835","1.00978301768469","",""
"ageCat8","0","0.992181295358072","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","0.999668950573317","1.00050200803213","",""
"ageCat3","1.00009019407533","1","",""
"ageCat4","0.999889330746132","1.00109789963906","",""
"ageCat5","0.996915979329504","0.999406167935707","",""
"ageCat6","1.00050200803213","0","",""
"ageCat7","0","0.999164438502674","",""
"ageCat8","1.00050200803213","0","",""
"","","","",""
"ageCat1","2.44928315843844","0","relative.walk.time","zcta11"
"ageCat2","0.915618903099935","0.704701956092953","",""
"ageCat3","0.685198956169548","1","",""
"ageCat4","1.4314053633593","1.3955696489698","",""
"ageCat5","1.70781271735239","1.70159325047248","",""
"ageCat6","0.61336165377596","1.1097877480191","",""
"ageCat7","0","0.778249258570829","",""
"ageCat8","0.0481699544764795","0.866655000666007","",""
"","","","",""
"ageCat1","0","0.285593150099777","relative.cycle.time",""
"ageCat2","9.55675451998981","0.689141350517012","",""
"ageCat3","2.43948787800506","1","",""
"ageCat4","0.117959911237222","1.17836648401432","",""
"ageCat5","0.471164480005802","0","",""
"ageCat6","0.0120187079557984","0","",""
"ageCat7","0.2092077757477","0.708726430610929","",""
"ageCat8","0.612714904143476","0","",""
"","","","",""
"ageCat1","0.999282384596535","0","relative.walk.speed",""
"ageCat2","0.99988940132681","0.999271650889737","",""
"ageCat3","0.997489099529125","1","",""
"ageCat4","0.99884227559546","0.999596292638521","",""
"ageCat5","0.999875258133251","1.00072747757183","",""
"ageCat6","1.0018278694874","0.998709888008953","",""
"ageCat7","0","1.00002329695294","",""
"ageCat8","0.981504549393414","1.00084388349615","",""
"","","","",""
"ageCat1","0","0.996539792387543","relative.cycle.speed",""
"ageCat2","0.999852496496792","0.999427590154551","",""
"ageCat3","0.999751305645362","1","",""
"ageCat4","0.998087954110899","1","",""
"ageCat5","0.998011928429423","0","",""
"ageCat6","1.02439024390244","0","",""
"ageCat7","1.00348432055749","1.00143884892086","",""
"ageCat8","0.99874843554443","0","",""
"","","","",""
"ageCat1","0.477004594941425","0","relative.walk.time","zcta12"
"ageCat2","0","1.24877737980438","",""
"ageCat3","2.36914765906363","1","",""
"ageCat4","1.48064225690276","2.97997575653638","",""
"ageCat5","2.27543517406963","0.83620631351132","",""
"ageCat6","4.39352717831319","0.780488057291882","",""
"ageCat7","0","1.14037673893087","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","23.5862068965517","0","relative.cycle.time",""
"ageCat2","0","28.6229508196721","",""
"ageCat3","0","1","",""
"ageCat4","31.8181818181818","0","",""
"ageCat5","28.25","0","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","1.00059163110904","0","relative.walk.speed",""
"ageCat2","0","0.998011588621045","",""
"ageCat3","0.998363040829919","1","",""
"ageCat4","0.998873200832918","0.996659449477922","",""
"ageCat5","0.997703475233725","0.995169061945868","",""
"ageCat6","0.998370244056445","0.99943023376851","",""
"ageCat7","0","0.994585512969077","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","1000","0","relative.cycle.speed",""
"ageCat2","0","1003.43642611684","",""
"ageCat3","0","1","",""
"ageCat4","1000.71428571429","0","",""
"ageCat5","999.615236629473","0","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.349899410156677","0.464769944349758","relative.walk.time","zcta13"
"ageCat2","0.677120831296894","0.870309915612173","",""
"ageCat3","0.700824871935484","1","",""
"ageCat4","0.675710730795613","0.856313102538937","",""
"ageCat5","0.639892776530982","0.854720224494657","",""
"ageCat6","0.612461631374313","0.77499278023126","",""
"ageCat7","0.672559415640477","0.918556110959304","",""
"ageCat8","0.703142206531481","0.651371131221545","",""
"","","","",""
"ageCat1","0.265008686837054","0.121140065604164","relative.cycle.time",""
"ageCat2","0.831537963214496","0.584458291586989","",""
"ageCat3","1.32468776086711","1","",""
"ageCat4","0.861639165742567","0.532018093990629","",""
"ageCat5","0.675602675668083","0.4986654679733","",""
"ageCat6","0.533661642162301","0.433358474832448","",""
"ageCat7","0.427769181503906","0.344672877695609","",""
"ageCat8","0.456256185592026","0.217602583212267","",""
"","","","",""
"ageCat1","0.999614569453204","1.0003123202762","relative.walk.speed",""
"ageCat2","1.00021522264904","1.00034273789973","",""
"ageCat3","1.00004444316999","1","",""
"ageCat4","1.0001362161243","1.0000178307813","",""
"ageCat5","1.00026629687584","1.00018401703284","",""
"ageCat6","1.00005265257331","1.0002566156736","",""
"ageCat7","1.00026040824915","1.00038053760298","",""
"ageCat8","0.999913435521569","1.00010921117564","",""
"","","","",""
"ageCat1","0.999975636301038","0.99977193014246","relative.cycle.speed",""
"ageCat2","1.00012046885892","1.00010335731675","",""
"ageCat3","0.99999596088302","1","",""
"ageCat4","0.999969128466869","0.999998704247513","",""
"ageCat5","0.999982091413382","1.00003312271005","",""
"ageCat6","0.999917738261114","0.999997150253734","",""
"ageCat7","0.99997671412825","1.00006883997995","",""
"ageCat8","1.00004811762259","0.999963611308824","",""
"","","","",""
"ageCat1","0.346787047929302","0.567172264030827","relative.walk.time","zcta14"
"ageCat2","0.800770339885983","1.12127046864649","",""
"ageCat3","0.7597219172637","1","",""
"ageCat4","0.73785858018229","0.908961820466759","",""
"ageCat5","0.796000678951964","0.905706659363007","",""
"ageCat6","0.766297621485981","0.910542316196837","",""
"ageCat7","0.787591042516562","0.967313161744979","",""
"ageCat8","0.833571581444678","0.768415726842027","",""
"","","","",""
"ageCat1","0.197439163128487","0.0914102712682986","relative.cycle.time",""
"ageCat2","0.772289202599324","0.512074795967572","",""
"ageCat3","1.27799335517122","1","",""
"ageCat4","0.533599426035988","0.346708381011194","",""
"ageCat5","0.406663194219666","0.286504189726007","",""
"ageCat6","0.345486450064518","0.242682062867226","",""
"ageCat7","0.261184495692844","0.148901260338405","",""
"ageCat8","0.232810149500313","0.104817734490388","",""
"","","","",""
"ageCat1","0.999862757115659","1.00050809606813","relative.walk.speed",""
"ageCat2","1.00039290773504","1.00022125584937","",""
"ageCat3","1.0000567860908","1","",""
"ageCat4","1.00022312805077","1.00005093316265","",""
"ageCat5","0.999938853766841","1.00003948709513","",""
"ageCat6","0.999894737286177","0.999969440570744","",""
"ageCat7","1.00010186667734","1.00023684779773","",""
"ageCat8","1.00010894133","0.999698824246765","",""
"","","","",""
"ageCat1","1.00016133924981","1.00035394074281","relative.cycle.speed",""
"ageCat2","0.999961503692863","0.999940289621111","",""
"ageCat3","0.999957850257645","1","",""
"ageCat4","1.00007120601861","1.00001328016626","",""
"ageCat5","1.00004235881233","1.0000295813808","",""
"ageCat6","0.999973390345468","1.00003889736835","",""
"ageCat7","1.00000940702114","1.00017855168546","",""
"ageCat8","0.999893790744836","0.999954196049189","",""
"","","","",""
"ageCat1","0.171815316512612","0.802776341146828","relative.walk.time","zcta15"
"ageCat2","4.66098226419851","3.38596124064216","",""
"ageCat3","2.84547592285496","1","",""
"ageCat4","2.1514886270937","1.72593022913626","",""
"ageCat5","1.3263473971594","2.2705965096162","",""
"ageCat6","1.64371933977773","1.0703412688102","",""
"ageCat7","0.976141683149481","0.72483465549159","",""
"ageCat8","0.909515940859865","1.33337181835538","",""
"","","","",""
"ageCat1","0.720203871022093","0","relative.cycle.time",""
"ageCat2","6.20190568751424","4.33462191881061","",""
"ageCat3","4.0193576114934","1","",""
"ageCat4","1.62051060666019","1.78445737648994","",""
"ageCat5","2.79509789184391","0","",""
"ageCat6","0.847186147186147","0","",""
"ageCat7","0.274244407170579","0.110938503283001","",""
"ageCat8","4.20763137791002","0.358644703361457","",""
"","","","",""
"ageCat1","1.00708921293277","0.999312469167414","relative.walk.speed",""
"ageCat2","1.00013545155426","0.99960136162162","",""
"ageCat3","0.999285527043858","1","",""
"ageCat4","1.00006400159068","1.00200221888307","",""
"ageCat5","0.999315590276679","1.00021204567532","",""
"ageCat6","1.00033326523989","1.00098915891251","",""
"ageCat7","1.00033768336806","1.00101302221262","",""
"ageCat8","0.998269638398352","0.999944365063196","",""
"","","","",""
"ageCat1","0.998904709748083","0","relative.cycle.speed",""
"ageCat2","0.999852189079729","1.00013478905513","",""
"ageCat3","1.00008128098838","1","",""
"ageCat4","1","1.00007265857735","",""
"ageCat5","1.00020903010033","0","",""
"ageCat6","1.0005540166205","0","",""
"ageCat7","1.00233644859813","1.00240384615385","",""
"ageCat8","1","1.000999000999","",""
"","","","",""
"ageCat1","0.623561339262359","0","relative.walk.time","zcta16"
"ageCat2","1.2458947307234","0.0272037666753858","",""
"ageCat3","1.01998668347086","1","",""
"ageCat4","2.9972534658645","1.59346063301072","",""
"ageCat5","0.260736101921805","1.50003269683495","",""
"ageCat6","1.40492577818467","0.693696050222338","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","0.365925925925926","0.966814814814815","",""
"ageCat3","0.41402405002405","1","",""
"ageCat4","0.30031746031746","0.306057142857143","",""
"ageCat5","0","0","",""
"ageCat6","0.396293650793651","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","1.0028319361021","0","relative.walk.speed",""
"ageCat2","0.998509103755423","1.07227000747943","",""
"ageCat3","1.00397013985143","1","",""
"ageCat4","1.00091635030763","1.00206675560263","",""
"ageCat5","1.00193699202911","0.998233039927957","",""
"ageCat6","1.00373750945961","0.988170399049672","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","0.999492321360579","0.999573587505904","",""
"ageCat3","0.999914990740723","1","",""
"ageCat4","0.999703630519429","0.999492321360579","",""
"ageCat5","0","0","",""
"ageCat6","1.0007934048302","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.261483649633881","0.415529254305886","relative.walk.time","zcta17"
"ageCat2","2.08770848625688","2.06032396368375","",""
"ageCat3","1.0022759656178","1","",""
"ageCat4","0.845171205032691","0.881891763953687","",""
"ageCat5","0.897333688143979","0.986598986303777","",""
"ageCat6","0.881580158787682","0.827657803280476","",""
"ageCat7","0.586323027789173","1.11511813778081","",""
"ageCat8","0.594202134657809","0.656223015502353","",""
"","","","",""
"ageCat1","0.587923887821827","0.296208159521464","relative.cycle.time",""
"ageCat2","3.5864645649452","1.74744125321992","",""
"ageCat3","3.02948601873555","1","",""
"ageCat4","1.67339129683358","0.909944589018122","",""
"ageCat5","1.50031261045947","0.46361107837627","",""
"ageCat6","1.17202090265107","0.464111295895919","",""
"ageCat7","0.903528862776571","0.588037492735086","",""
"ageCat8","1.15213325786461","0.561555763675778","",""
"","","","",""
"ageCat1","1.00017267408191","0.999692358308278","relative.walk.speed",""
"ageCat2","1.00002593124657","0.999858265058471","",""
"ageCat3","0.999896236045123","1","",""
"ageCat4","0.999938224778471","0.999855124698006","",""
"ageCat5","0.999909387095526","0.999929743920394","",""
"ageCat6","0.999838800463523","1.00030954506092","",""
"ageCat7","1.00015560189695","0.999903917416379","",""
"ageCat8","0.999794357008868","0.999863084665203","",""
"","","","",""
"ageCat1","1.00017190980625","0.999863489466778","relative.cycle.speed",""
"ageCat2","0.999996224702079","0.99992527699128","",""
"ageCat3","1.00001341651573","1","",""
"ageCat4","1.00009789851425","1.00006141562375","",""
"ageCat5","1.00008870530345","0.999797915506936","",""
"ageCat6","1.00007351502372","1.00006206239872","",""
"ageCat7","1.00007949640634","0.999880045828012","",""
"ageCat8","1.00021012522233","1.00001341651573","",""
"","","","",""
"ageCat1","0.0676963332226973","0","relative.walk.time","zcta18"
"ageCat2","2.1244998720539","5.36651265880618","",""
"ageCat3","0.807631206663954","1","",""
"ageCat4","0.674217659501681","1.11289603497377","",""
"ageCat5","0.791562948211357","0.573177603864665","",""
"ageCat6","0.872002361221229","0.789307633262357","",""
"ageCat7","1.27493729380225","0.365504915252674","",""
"ageCat8","2.17086108842854","2.04481652647084","",""
"","","","",""
"ageCat1","0","0.502265305278823","relative.cycle.time",""
"ageCat2","1.577869074004","1.25190252033181","",""
"ageCat3","2.60392024221567","1","",""
"ageCat4","2.77315030101074","0.454682931942864","",""
"ageCat5","4.3980423058211","2.58146831466248","",""
"ageCat6","0.42049286334351","0","",""
"ageCat7","2.96636521779201","0","",""
"ageCat8","1.26322771167102","0","",""
"","","","",""
"ageCat1","1.00918286884474","0","relative.walk.speed",""
"ageCat2","0.999661125318992","0.999693150185822","",""
"ageCat3","0.998522534861416","1","",""
"ageCat4","0.998401813836029","1.00066094607009","",""
"ageCat5","1.00081916193929","1.00016366648556","",""
"ageCat6","1.00032611697312","0.999190924736689","",""
"ageCat7","0.999841830949051","0.999849596827588","",""
"ageCat8","0.999763558030314","0.999301077005667","",""
"","","","",""
